weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,10:00:00,27.6,74,0.0,3.4,Selangor,Petaling Jaya,3.1073,101.6067,2025-02-02
3,Clouds generally forming or developing,10:00:00,25.6,74,0.0,2.9,Terengganu,Kuala Terengganu,5.3303,103.1408,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.4,88,0.0,7.1,Sarawak,Bintulu,3.17,113.03,2025-02-02
2,State of sky on the whole unchanged,10:00:00,26.4,75,0.0,3.1,Kedah,Sungai Petani,5.65,100.48,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.2,71,0.0,3.9,Perak,Ipoh,4.6,101.07,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.4,84,0.0,9.0,Johor,Kluang,2.0336,103.3194,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.0,78,0.0,2.1,Putrajaya,Putrajaya,2.93,101.69,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.1,81,0.0,9.9,Sarawak,Kuching,1.5397,110.3542,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.3,87,0.0,5.0,Sarawak,Sibu,2.3,111.8167,2025-02-02
3,Clouds generally forming or developing,10:00:00,25.4,80,0.0,1.1,Pahang,Kuala Lipis,4.184,102.042,2025-02-02
2,State of sky on the whole unchanged,10:00:00,27.8,78,0.0,1.9,Sabah,Sandakan,5.8388,118.1173,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.6,72,0.0,5.1,Selangor,Klang,3.0333,101.45,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.4,78,0.0,7.4,Johor,Johor Bahru,1.4556,103.7611,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.9,80,0.0,5.9,Perak,Teluk Intan,4.0259,101.0213,2025-02-02
2,State of sky on the whole unchanged,10:00:00,27.7,81,0.0,6.4,Sarawak,Miri,4.4028,113.9933,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.7,68,0.0,7.1,Perak,Taiping,4.85,100.7333,2025-02-02
2,State of sky on the whole unchanged,10:00:00,25.7,72,0.0,4.1,Kedah,Alor Setar,6.1167,100.3667,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.6,71,0.0,0.8,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.6,74,0.0,3.4,Selangor,Shah Alam,3.0833,101.5333,2025-02-02
2,State of sky on the whole unchanged,10:00:00,26.4,80,0.0,4.3,Johor,Batu Pahat,1.85,102.93,2025-02-02
3,Clouds generally forming or developing,10:00:00,27.4,82,0.0,8.8,Sabah,Tawau,4.2448,117.8911,2025-02-02
2,State of sky on the whole unchanged,10:00:00,28.0,79,0.0,8.2,Labuan,Labuan,5.2803,115.2475,2025-02-02
2,State of sky on the whole unchanged,10:00:00,26.4,78,0.0,5.0,Perlis,Kangar,6.4333,100.2,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.0,78,0.0,4.5,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.6,78,0.0,8.6,Johor,Muar,2.05,102.56,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.2,74,0.0,5.1,Pahang,Kuantan,3.8167,103.3333,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.8,81,0.0,5.6,Pulau Pinang,Butterworth,5.3992,100.3639,2025-02-02
3,Clouds generally forming or developing,10:00:00,25.8,81,0.0,4.0,Terengganu,Cukai,4.2332,103.4479,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.7,77,0.0,2.8,Negeri Sembilan,Seremban,2.7297,101.9381,2025-02-02
2,State of sky on the whole unchanged,10:00:00,28.5,76,0.0,5.0,Sabah,Kota Kinabalu,5.975,116.0725,2025-02-02
3,Clouds generally forming or developing,10:00:00,26.7,81,0.0,5.6,Pulau Pinang,George Town,5.4145,100.3292,2025-02-02
2,State of sky on the whole unchanged,10:00:00,25.2,87,0.0,5.4,Kelantan,Kota Bharu,6.1333,102.25,2025-02-02
3,Clouds generally forming or developing,09:00:00,24.4,85,0.0,1.0,Pahang,Kuala Lipis,4.184,102.042,2025-02-02
3,Clouds generally forming or developing,09:00:00,23.7,89,0.0,2.5,Kedah,Sungai Petani,5.65,100.48,2025-02-02
