date,time,state,city,latitude,longitude,temperature_2m,relativehumidity_2m,rain,windspeed_10m,weathercode,description
2024-03-22,09:00:00,Sarawak,Kuching,1.5397,110.3542,27.3,84,0.0,2.5,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Putrajaya,Putrajaya,2.93,101.69,27.2,78,0.0,1.5,3,Clouds generally forming or developing
2024-03-22,09:00:00,Perlis,Kangar,6.4333,100.2,27.3,74,0.0,8.0,0,Cloud development not observed or not observable
2024-03-22,09:00:00,Sarawak,Bintulu,3.17,113.03,27.8,86,0.0,6.2,3,Clouds generally forming or developing
2024-03-22,09:00:00,Sabah,Sandakan,5.8388,118.1173,28.1,76,0.0,5.0,3,Clouds generally forming or developing
2024-03-22,09:00:00,Pahang,Raub,3.7931,101.8569,26.6,81,0.0,1.5,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Sabah,Lahad Datu,5.03,118.34,28.8,68,0.0,5.4,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Perak,Teluk Intan,4.0259,101.0213,27.0,84,0.0,1.3,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Pahang,Kuala Lipis,4.184,102.042,27.9,70,0.0,2.1,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Johor,Batu Pahat,1.85,102.93,26.8,86,0.0,4.4,3,Clouds generally forming or developing
2024-03-22,09:00:00,Johor,Muar,2.05,102.56,27.0,82,0.0,9.6,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,27.2,87,0.0,1.8,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Perak,Ipoh,4.6,101.07,27.3,79,0.0,0.4,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Sabah,Tawau,4.2448,117.8911,27.4,85,0.0,4.8,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Terengganu,Kuala Terengganu,5.3303,103.1408,27.5,77,0.0,2.3,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Melaka,Melaka,2.1889,102.2511,26.9,81,0.0,15.3,3,Clouds generally forming or developing
2024-03-22,09:00:00,Selangor,Klang,3.0333,101.45,27.7,79,0.0,3.2,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Pulau Pinang,George Town,5.4145,100.3292,28.0,79,0.0,3.3,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Johor,Johor Bahru,1.4556,103.7611,27.7,82,0.0,8.2,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Perak,Taiping,4.85,100.7333,27.9,83,0.0,3.3,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Selangor,Shah Alam,3.0833,101.5333,27.7,82,0.0,1.4,3,Clouds generally forming or developing
2024-03-22,09:00:00,Selangor,Petaling Jaya,3.1073,101.6067,27.7,82,0.0,1.4,3,Clouds generally forming or developing
2024-03-22,09:00:00,Terengganu,Cukai,4.2332,103.4479,27.8,76,0.0,6.9,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Kelantan,Kota Bharu,6.1333,102.25,26.6,82,0.0,5.4,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,27.9,70,0.0,3.3,3,Clouds generally forming or developing
2024-03-22,09:00:00,Pahang,Kuantan,3.8167,103.3333,27.9,75,0.0,10.9,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Kedah,Alor Setar,6.1167,100.3667,27.1,68,0.0,5.8,0,Cloud development not observed or not observable
2024-03-22,09:00:00,Pulau Pinang,Butterworth,5.3992,100.3639,28.0,79,0.0,3.3,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Sarawak,Miri,4.4028,113.9933,27.3,82,0.0,4.7,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Negeri Sembilan,Seremban,2.7297,101.9381,28.0,68,0.0,7.0,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Kedah,Sungai Petani,5.65,100.48,27.5,86,0.0,4.0,1,Clouds generally dissolving or becoming less developed
2024-03-22,09:00:00,Johor,Kluang,2.0336,103.3194,27.2,83,0.0,9.4,3,Clouds generally forming or developing
2024-03-22,09:00:00,Sarawak,Sibu,2.3,111.8167,26.8,85,0.0,5.2,2,State of sky on the whole unchanged
2024-03-22,09:00:00,Sabah,Kota Kinabalu,5.975,116.0725,29.2,66,0.0,3.9,1,Clouds generally dissolving or becoming less developed
