weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
2,State of sky on the whole unchanged,08:00:00,28.3,94,0.0,1.8,Perak,Taiping,4.85,100.7333,2026-03-23
2,State of sky on the whole unchanged,08:00:00,23.4,89,0.0,4.4,Johor,Kluang,2.0336,103.3194,2026-03-23
3,Clouds generally forming or developing,08:00:00,26.6,93,0.0,4.0,Perak,Ipoh,4.6,101.07,2026-03-23
3,Clouds generally forming or developing,08:00:00,24.2,92,0.0,3.9,Sarawak,Sibu,2.3,111.8167,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.8,78,0.0,11.5,Perlis,Kangar,6.4333,100.2,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.3,84,0.0,2.5,Sabah,Kota Kinabalu,5.975,116.0725,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.3,90,0.0,9.4,Sarawak,Miri,4.4028,113.9933,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.6,77,0.0,7.6,Sabah,Tawau,4.2448,117.8911,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,24.0,83,0.0,8.8,Johor,Batu Pahat,1.85,102.93,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.0,76,0.0,6.8,Negeri Sembilan,Seremban,2.7297,101.9381,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.5,89,0.0,1.8,Selangor,Shah Alam,3.0833,101.5333,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,26.6,75,0.0,16.4,Kedah,Alor Setar,6.1167,100.3667,2026-03-23
45,"Fog or ice fog, sky invisible no appreciable change during the preceding hour",08:00:00,21.5,98,0.0,2.6,Pahang,Kuala Lipis,4.184,102.042,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.3,85,0.0,19.4,Melaka,Melaka,2.1889,102.2511,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,27.1,83,0.0,2.9,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,25.7,83,0.0,17.3,Johor,Muar,2.05,102.56,2026-03-23
2,State of sky on the whole unchanged,08:00:00,20.2,91,0.0,3.6,Pahang,Raub,3.7931,101.8569,2026-03-23
3,Clouds generally forming or developing,08:00:00,25.1,84,0.0,5.4,Sabah,Lahad Datu,5.03,118.34,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.6,87,0.0,8.7,Sarawak,Bintulu,3.17,113.03,2026-03-23
2,State of sky on the whole unchanged,08:00:00,24.6,81,0.0,3.8,Putrajaya,Putrajaya,2.93,101.69,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.8,78,0.0,2.2,Selangor,Petaling Jaya,3.1073,101.6067,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.7,74,0.0,2.9,Selangor,Klang,3.0333,101.45,2026-03-23
2,State of sky on the whole unchanged,08:00:00,25.8,95,0.0,3.8,Kedah,Sungai Petani,5.65,100.48,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,27.4,83,0.0,2.9,Pulau Pinang,Butterworth,5.3992,100.3639,2026-03-23
1,Clouds generally dissolving or becoming less developed,08:00:00,24.5,84,0.0,6.7,Johor,Johor Bahru,1.4556,103.7611,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.3,91,0.0,6.3,Perak,Teluk Intan,4.0259,101.0213,2026-03-23
2,State of sky on the whole unchanged,08:00:00,26.1,78,0.0,2.2,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-03-23
3,Clouds generally forming or developing,08:00:00,25.2,86,0.0,3.8,Terengganu,Cukai,4.2332,103.4479,2026-03-23
2,State of sky on the whole unchanged,08:00:00,24.2,88,0.0,2.9,Kelantan,Kota Bharu,6.1333,102.25,2026-03-23
3,Clouds generally forming or developing,08:00:00,23.8,90,0.0,2.4,Pahang,Kuantan,3.8167,103.3333,2026-03-23
80,"Rain shower(s), slight",08:00:00,25.2,89,0.0,4.7,Sabah,Sandakan,5.8388,118.1173,2026-03-23
3,Clouds generally forming or developing,08:00:00,25.0,94,0.0,0.8,Sarawak,Kuching,1.5397,110.3542,2026-03-23
