weathercode,description,time,temperature_2m,relativehumidity_2m,rain,windspeed_10m,state,city,latitude,longitude,date
3,Clouds generally forming or developing,09:00:00,27.9,84,0.0,6.3,Johor,Batu Pahat,1.85,102.93,2026-04-25
0,Cloud development not observed or not observable,09:00:00,29.1,69,0.0,6.7,Kelantan,Kota Bharu,6.1333,102.25,2026-04-25
2,State of sky on the whole unchanged,09:00:00,26.9,86,0.0,16.4,Melaka,Melaka,2.1889,102.2511,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.0,91,0.0,3.1,Selangor,Klang,3.0333,101.45,2026-04-25
3,Clouds generally forming or developing,09:00:00,28.4,77,0.0,10.5,Johor,Muar,2.05,102.56,2026-04-25
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,24.7,92,0.1,10.2,Sarawak,Kuching,1.5397,110.3542,2026-04-25
3,Clouds generally forming or developing,09:00:00,28.6,82,0.0,4.8,Johor,Johor Bahru,1.4556,103.7611,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,29.2,71,0.0,6.4,Perlis,Kangar,6.4333,100.2,2026-04-25
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,28.3,87,0.0,7.6,Sarawak,Bintulu,3.17,113.03,2026-04-25
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,28.9,72,0.0,10.9,Sabah,Tawau,4.2448,117.8911,2026-04-25
3,Clouds generally forming or developing,09:00:00,26.0,93,0.0,2.2,Perak,Teluk Intan,4.0259,101.0213,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.8,83,0.0,0.7,Kedah,Alor Setar,6.1167,100.3667,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.6,80,0.0,2.2,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.0,84,0.0,5.1,Negeri Sembilan,Seremban,2.7297,101.9381,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.9,87,0.0,2.6,Pulau Pinang,George Town,5.4145,100.3292,2026-04-25
3,Clouds generally forming or developing,09:00:00,26.9,81,0.0,6.7,Pahang,Kuantan,3.8167,103.3333,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,27.0,87,0.0,3.0,Kedah,Sungai Petani,5.65,100.48,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.2,87,0.0,8.9,Johor,Kluang,2.0336,103.3194,2026-04-25
3,Clouds generally forming or developing,09:00:00,25.5,90,0.0,3.1,Perak,Ipoh,4.6,101.07,2026-04-25
3,Clouds generally forming or developing,09:00:00,24.8,87,0.0,4.1,Pahang,Raub,3.7931,101.8569,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.2,82,0.0,7.8,Terengganu,Cukai,4.2332,103.4479,2026-04-25
3,Clouds generally forming or developing,09:00:00,26.0,94,0.0,3.6,Perak,Taiping,4.85,100.7333,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.4,84,0.0,3.5,Pulau Pinang,Bukit Mertajam,5.3631,100.4667,2026-04-25
95,"Thunderstorm, slight or moderate, without hail** but with rain and/or snow at time of observation - Thunderstorm at time of observation",09:00:00,30.0,76,0.0,6.7,Sarawak,Miri,4.4028,113.9933,2026-04-25
3,Clouds generally forming or developing,09:00:00,24.9,91,0.0,3.3,Pahang,Kuala Lipis,4.184,102.042,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.2,83,0.0,3.7,Selangor,Petaling Jaya,3.1073,101.6067,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.2,85,0.0,4.2,Selangor,Shah Alam,3.0833,101.5333,2026-04-25
3,Clouds generally forming or developing,09:00:00,28.6,75,0.0,5.7,Terengganu,Kuala Terengganu,5.3303,103.1408,2026-04-25
3,Clouds generally forming or developing,09:00:00,27.4,84,0.0,3.5,Pulau Pinang,Butterworth,5.3992,100.3639,2026-04-25
51,"Drizzle, not freezing, continuous 	slight at time of observation",09:00:00,25.9,92,0.2,7.2,Sarawak,Sibu,2.3,111.8167,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,30.1,63,0.0,20.7,Labuan,Labuan,5.2803,115.2475,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,31.9,52,0.0,4.8,Sabah,Kota Kinabalu,5.975,116.0725,2026-04-25
1,Clouds generally dissolving or becoming less developed,09:00:00,28.6,77,0.0,3.4,Sabah,Lahad Datu,5.03,118.34,2026-04-25
0,Cloud development not observed or not observable,08:00:00,29.0,66,0.0,21.7,Labuan,Labuan,5.2803,115.2475,2026-04-25
3,Clouds generally forming or developing,08:00:00,25.5,94,0.0,8.7,Johor,Kluang,2.0336,103.3194,2026-04-25
3,Clouds generally forming or developing,08:00:00,25.6,94,0.0,7.0,Johor,Batu Pahat,1.85,102.93,2026-04-25
3,Clouds generally forming or developing,08:00:00,26.2,89,0.0,0.9,Kuala Lumpur,Kuala Lumpur,3.1478,101.6953,2026-04-25
3,Clouds generally forming or developing,08:00:00,25.9,95,0.0,1.1,Selangor,Klang,3.0333,101.45,2026-04-25
3,Clouds generally forming or developing,08:00:00,26.0,92,0.0,3.0,Selangor,Shah Alam,3.0833,101.5333,2026-04-25
3,Clouds generally forming or developing,08:00:00,24.9,96,0.0,1.9,Perak,Taiping,4.85,100.7333,2026-04-25
3,Clouds generally forming or developing,08:00:00,25.9,92,0.0,2.1,Selangor,Petaling Jaya,3.1073,101.6067,2026-04-25
