date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-04-20,00:00:00,7541,8593,14,232,1223,1
2024-04-20,00:10:00,7535,8418,16,232,1211,1
2024-04-20,00:20:00,7489,8393,18,232,1189,0
2024-04-20,00:30:00,7537,8183,1,232,1202,0
2024-04-20,00:40:00,7504,8175,5,232,1091,0
2024-04-20,00:00:00,7541,8593,14,232,1223,1
2024-04-20,00:10:00,7535,8418,16,232,1211,1
2024-04-20,00:20:00,7489,8393,18,232,1189,0
2024-04-20,00:30:00,7537,8183,1,232,1202,0
2024-04-20,00:40:00,7504,8175,5,232,1091,0
2024-04-20,00:50:00,7539,8114,18,232,1091,0
2024-04-20,01:00:00,7494,8026,14,232,1050,0
2024-04-20,01:10:00,7527,7928,1,232,1040,1
2024-04-20,01:20:00,7511,7845,10,232,1050,0
2024-04-20,01:30:00,7530,7724,2,232,982,0
2024-04-20,01:40:00,7525,7647,-7,232,980,0
