date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,03:50:00,10324,5011,-11,0,238,1
2024-05-30,04:00:00,10304,4923,-9,0,272,1
2024-05-30,04:10:00,10246,4919,-12,0,248,1
2024-05-30,04:20:00,10223,4913,-12,0,251,1
2024-05-30,04:30:00,10190,4880,-10,0,232,1
2024-05-30,04:40:00,10193,4880,-10,0,233,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,03:50:00,10324,5011,-11,0,238,1
2024-05-30,04:00:00,10304,4923,-9,0,272,1
2024-05-30,04:10:00,10246,4919,-12,0,248,1
2024-05-30,04:20:00,10223,4913,-12,0,251,1
2024-05-30,04:30:00,10190,4880,-10,0,232,1
2024-05-30,04:40:00,10193,4880,-10,0,233,1
2024-05-30,04:50:00,10183,4828,-10,0,227,1
2024-05-30,05:00:00,10174,4771,-9,0,224,1
2024-05-30,05:10:00,10173,4749,-9,0,223,1
2024-05-30,05:20:00,10201,4688,-9,0,221,0
2024-05-30,05:30:00,10164,4738,-11,0,224,1
2024-05-30,05:40:00,10125,4635,-11,0,222,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,03:50:00,10324,5011,-11,0,238,1
2024-05-30,04:00:00,10304,4923,-9,0,272,1
2024-05-30,04:10:00,10246,4919,-12,0,248,1
2024-05-30,04:20:00,10223,4913,-12,0,251,1
2024-05-30,04:30:00,10190,4880,-10,0,232,1
2024-05-30,04:40:00,10193,4880,-10,0,233,1
2024-05-30,04:50:00,10183,4828,-10,0,227,1
2024-05-30,05:00:00,10174,4771,-9,0,224,1
2024-05-30,05:10:00,10173,4749,-9,0,223,1
2024-05-30,05:20:00,10201,4688,-9,0,221,0
2024-05-30,05:30:00,10164,4738,-11,0,224,1
2024-05-30,05:40:00,10125,4635,-11,0,222,1
2024-05-30,05:50:00,10072,4708,-12,0,224,1
2024-05-30,06:00:00,10039,4798,-10,0,223,0
2024-05-30,06:10:00,9961,4866,-8,0,232,1
2024-05-30,06:20:00,9948,4923,-15,0,315,1
2024-05-30,06:30:00,9961,4972,-14,0,354,1
2024-05-30,06:40:00,9914,4753,-11,0,406,1
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,03:50:00,10324,5011,-11,0,238,1
2024-05-30,04:00:00,10304,4923,-9,0,272,1
2024-05-30,04:10:00,10246,4919,-12,0,248,1
2024-05-30,04:20:00,10223,4913,-12,0,251,1
2024-05-30,04:30:00,10190,4880,-10,0,232,1
2024-05-30,04:40:00,10193,4880,-10,0,233,1
2024-05-30,04:50:00,10183,4828,-10,0,227,1
2024-05-30,05:00:00,10174,4771,-9,0,224,1
2024-05-30,05:10:00,10173,4749,-9,0,223,1
2024-05-30,05:20:00,10201,4688,-9,0,221,0
2024-05-30,05:30:00,10164,4738,-11,0,224,1
2024-05-30,05:40:00,10125,4635,-11,0,222,1
2024-05-30,05:50:00,10072,4708,-12,0,224,1
2024-05-30,06:00:00,10039,4798,-10,0,223,0
2024-05-30,06:10:00,9961,4918,-8,0,232,1
2024-05-30,06:20:00,9948,4975,-15,0,315,1
2024-05-30,06:30:00,9961,4972,-14,0,354,1
2024-05-30,06:40:00,9914,4753,-11,0,406,1
2024-05-30,06:50:00,9864,4746,-4,0,492,1
2024-05-30,07:00:00,9859,4758,-1,0,456,2
2024-05-30,07:10:00,9769,4702,-2,0,450,5
2024-05-30,07:20:00,9749,4668,-2,0,448,24
2024-05-30,07:30:00,9778,4706,-2,0,327,54
2024-05-30,07:40:00,9749,4749,-5,0,369,97
2024-05-30,00:00:00,10333,7121,-32,0,457,1
2024-05-30,00:10:00,10346,6947,-24,0,474,1
2024-05-30,00:20:00,10329,6795,-21,0,519,1
2024-05-30,00:30:00,10323,6726,-24,0,479,1
2024-05-30,00:40:00,10321,6577,-15,0,451,1
2024-05-30,00:50:00,10329,6462,-13,0,453,1
2024-05-30,01:00:00,10338,6461,-12,0,287,1
2024-05-30,01:10:00,10338,6432,-14,0,286,1
2024-05-30,01:20:00,10324,6345,-15,0,288,1
2024-05-30,01:30:00,10349,6303,-20,0,231,1
2024-05-30,01:40:00,10327,6181,-17,0,231,1
2024-05-30,01:50:00,10306,6084,-19,0,234,1
2024-05-30,02:00:00,10292,5973,-18,0,235,1
2024-05-30,02:10:00,10319,5886,-15,0,233,1
2024-05-30,02:20:00,10295,5736,-17,0,240,1
2024-05-30,02:30:00,10307,5625,-13,0,233,1
2024-05-30,02:40:00,10302,5618,-15,0,242,1
2024-05-30,02:50:00,10318,5595,-7,0,235,1
2024-05-30,03:00:00,10292,5544,-6,0,236,1
2024-05-30,03:10:00,10299,5521,-6,0,236,1
2024-05-30,03:20:00,10313,5279,-8,0,233,1
2024-05-30,03:30:00,10288,5231,-9,0,240,1
2024-05-30,03:40:00,10312,5176,-8,0,224,1
2024-05-30,03:50:00,10324,5011,-11,0,238,1
2024-05-30,04:00:00,10304,4923,-9,0,272,1
2024-05-30,04:10:00,10246,4919,-12,0,248,1
2024-05-30,04:20:00,10223,4913,-12,0,251,1
2024-05-30,04:30:00,10190,4880,-10,0,232,1
2024-05-30,04:40:00,10193,4880,-10,0,233,1
2024-05-30,04:50:00,10183,4828,-10,0,227,1
2024-05-30,05:00:00,10174,4771,-9,0,224,1
2024-05-30,05:10:00,10173,4749,-9,0,223,1
2024-05-30,05:20:00,10201,4688,-9,0,221,0
2024-05-30,05:30:00,10164,4738,-11,0,224,1
2024-05-30,05:40:00,10125,4635,-11,0,222,1
2024-05-30,05:50:00,10072,4708,-12,0,224,1
2024-05-30,06:00:00,10039,4798,-10,0,223,0
2024-05-30,06:10:00,9961,4918,-8,0,232,1
2024-05-30,06:20:00,9948,4975,-15,0,315,1
2024-05-30,06:30:00,9961,4972,-14,0,354,1
2024-05-30,06:40:00,9914,4753,-11,0,406,1
2024-05-30,06:50:00,9864,4746,-4,0,492,1
2024-05-30,07:00:00,9859,4758,-1,0,456,2
2024-05-30,07:10:00,9769,4702,-2,0,450,5
2024-05-30,07:20:00,9749,4668,-2,0,448,24
2024-05-30,07:30:00,9778,4706,-2,0,327,54
2024-05-30,07:40:00,9749,4749,-5,0,369,97
2024-05-30,07:50:00,9753,4739,-11,0,484,140
2024-05-30,08:00:00,9771,4770,-14,0,499,187
2024-05-30,08:10:00,9852,5049,-18,0,624,213
2024-05-30,08:20:00,9996,5200,-26,0,621,246
