date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-02-17,00:00:00,7764,7620,29,0,1093,0
2024-02-17,00:10:00,7756,7634,18,0,1010,0
2024-02-17,00:20:00,7752,7515,24,0,1031,0
2024-02-17,00:30:00,7752,7453,19,0,929,0
2024-02-17,00:40:00,7760,7383,21,0,941,0
2024-02-17,00:50:00,7755,7313,28,0,910,0
2024-02-17,01:00:00,7741,7222,20,0,908,0
2024-02-17,01:10:00,7747,7065,18,0,908,0
2024-02-17,01:20:00,7755,6998,23,0,797,0
2024-02-17,01:30:00,7745,6943,18,0,808,0
2024-02-17,01:40:00,7748,6885,22,0,810,0
2024-02-17,01:50:00,7750,6781,18,0,793,0
2024-02-17,02:00:00,7759,6703,30,0,745,0
2024-02-17,02:10:00,7755,6645,26,0,731,0
2024-02-17,02:20:00,7745,6581,21,0,727,0
2024-02-17,02:30:00,7748,6524,32,0,733,0
2024-02-17,02:40:00,7754,6379,20,0,726,0
2024-02-17,02:50:00,7744,6329,23,0,725,0
2024-02-17,03:00:00,7753,6191,33,0,701,0
2024-02-17,03:10:00,7744,6158,34,0,631,0
2024-02-17,03:20:00,7754,6208,28,0,631,0
2024-02-17,03:30:00,7751,6140,30,0,631,0
2024-02-17,03:40:00,7752,6028,37,0,631,0
2024-02-17,03:50:00,7749,6011,26,0,630,0
2024-02-17,04:00:00,7742,5897,30,0,627,0
2024-02-17,04:10:00,7753,5818,37,0,632,0
2024-02-17,04:20:00,7765,5568,26,0,639,0
2024-02-17,04:30:00,7745,5591,37,0,672,0
2024-02-17,04:40:00,7752,5568,28,0,673,0
2024-02-17,04:50:00,7751,5518,36,0,665,0
2024-02-17,05:00:00,7698,5511,28,0,670,0
2024-02-17,05:10:00,7630,5625,27,0,677,0
2024-02-17,05:20:00,7596,5566,35,0,673,0
2024-02-17,05:30:00,7603,5545,38,0,668,0
2024-02-17,05:40:00,7599,5527,33,0,648,0
2024-02-17,05:50:00,7590,5541,39,0,676,0
2024-02-17,06:00:00,7592,5488,29,0,675,0
2024-02-17,06:10:00,7596,5597,39,0,694,0
2024-02-17,06:20:00,7590,5489,41,0,686,0
2024-02-17,06:30:00,7590,5485,33,0,693,0
2024-02-17,06:40:00,7597,5604,29,0,674,0
2024-02-17,06:50:00,7597,5516,36,0,671,0
2024-02-17,07:00:00,7593,5426,35,0,671,0
2024-02-17,07:10:00,7585,5378,39,0,692,0
2024-02-17,07:20:00,7594,5307,32,0,690,0
2024-02-17,07:30:00,7594,5130,36,0,683,0
2024-02-17,07:40:00,7595,5029,37,0,667,6
2024-02-17,07:50:00,7590,4866,39,0,675,23
2024-02-17,08:00:00,7587,4843,34,0,669,65
2024-02-17,08:10:00,7592,5196,28,0,673,112
2024-02-17,08:20:00,7588,5167,31,0,634,168
2024-02-17,08:30:00,7590,5301,28,0,633,178
2024-02-17,08:40:00,7590,5377,34,0,635,233
2024-02-17,08:50:00,7594,5424,32,0,636,301
2024-02-17,09:00:00,7601,5462,26,0,635,346
2024-02-17,09:10:00,7597,5621,15,0,630,380
2024-02-17,09:20:00,7590,5565,18,0,626,433
2024-02-17,09:30:00,7587,5626,3,0,629,506
2024-02-17,09:40:00,7588,5660,-1,0,629,610
2024-02-17,09:50:00,7591,5617,-3,0,627,653
2024-02-17,10:00:00,7585,5693,3,0,627,766
2024-02-17,10:10:00,7626,5798,-9,0,642,767
2024-02-17,10:20:00,7683,5728,-5,0,630,791
2024-02-17,10:30:00,7733,5747,2,0,629,817
2024-02-17,10:40:00,7762,5716,-4,0,627,851
2024-02-17,10:50:00,7745,5766,7,0,629,863
2024-02-17,11:00:00,7751,5765,2,0,629,875
2024-02-17,11:10:00,7755,5779,-1,0,628,926
2024-02-17,11:20:00,7753,5775,0,0,628,887
2024-02-17,11:30:00,7748,5809,-11,0,629,920
2024-02-17,11:40:00,7758,5543,-14,0,626,1049
