date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2022-03-10,00:00:00,8952,4490,55,684,806,0
2022-03-10,00:10:00,8938,4347,53,686,807,0
2022-03-10,00:20:00,8955,4246,52,691,750,0
2022-03-10,00:30:00,8942,4204,53,693,755,0
2022-03-10,00:40:00,8942,4129,53,691,711,0
2022-03-10,00:50:00,8932,4140,54,691,594,0
2022-03-10,01:00:00,8956,3964,56,691,597,0
2022-03-10,01:10:00,8924,3938,53,686,635,0
2022-03-10,01:20:00,8966,3772,53,688,583,0
2022-03-10,01:30:00,8967,3723,52,689,633,0
2022-03-10,01:40:00,9004,3619,55,684,593,0
2022-03-10,01:50:00,8946,3720,52,691,566,0
2022-03-10,02:00:00,8833,3621,55,693,548,0
2022-03-10,02:10:00,8798,3599,55,690,581,0
2022-03-10,02:20:00,8779,3663,56,689,540,0
2022-03-10,02:30:00,8762,3656,54,684,531,0
2022-03-10,02:40:00,8744,3574,53,684,530,0
2022-03-10,02:50:00,8744,3434,54,684,526,0
2022-03-10,03:00:00,8749,3386,52,688,584,0
2022-03-10,03:10:00,8693,3385,55,689,550,0
2022-03-10,03:20:00,8580,3377,54,688,552,0
2022-03-10,03:30:00,8561,3356,55,685,538,0
2022-03-10,03:40:00,8553,3389,54,690,464,0
2022-03-10,03:50:00,8541,3394,54,687,478,0
2022-03-10,04:00:00,8544,3359,54,565,435,0
2022-03-10,04:10:00,8538,3384,53,519,484,0
2022-03-10,04:20:00,8547,3371,54,494,446,0
2022-03-10,04:30:00,8495,3388,52,496,483,0
2022-03-10,04:40:00,8441,3386,52,494,483,0
2022-03-10,04:50:00,8397,3401,54,494,484,0
2022-03-10,05:00:00,8390,3377,55,493,484,0
2022-03-10,05:10:00,8375,3406,54,498,484,0
2022-03-10,05:20:00,8442,3371,55,567,440,0
2022-03-10,05:30:00,8456,3365,55,566,440,0
2022-03-10,05:40:00,8493,3365,53,565,435,0
2022-03-10,05:50:00,8501,3334,54,564,432,0
2022-03-10,06:00:00,8542,3350,55,566,435,0
2022-03-10,06:10:00,8541,3367,54,571,465,0
2022-03-10,06:20:00,8551,3364,54,572,441,0
2022-03-10,06:30:00,8547,3371,54,568,439,0
2022-03-10,06:40:00,8543,3378,55,567,479,0
2022-03-10,06:50:00,8557,3443,53,577,484,0
2022-03-10,07:00:00,8558,3350,54,658,535,0
2022-03-10,07:10:00,8540,3376,53,618,583,0
2022-03-10,07:20:00,8559,3396,54,640,582,0
2022-03-10,07:30:00,8557,3354,53,677,533,2
2022-03-10,07:40:00,8547,3448,56,694,483,4
2022-03-10,07:50:00,8551,3453,53,690,538,18
2022-03-10,08:00:00,8587,3548,54,697,627,27
2022-03-10,08:10:00,8729,3831,54,696,638,48
2022-03-10,08:20:00,8817,4012,52,696,641,60
2022-03-10,08:30:00,8877,4049,56,695,736,76
2022-03-10,08:40:00,8931,4251,51,696,808,92
2022-03-10,08:50:00,8938,4390,54,692,775,113
2022-03-10,09:00:00,8981,4467,53,694,781,123
2022-03-10,09:10:00,9013,4635,54,695,833,147
2022-03-10,09:20:00,9013,4851,52,693,778,175
2022-03-10,09:30:00,9017,4803,53,694,702,210
2022-03-10,09:40:00,9004,4877,53,699,785,243
2022-03-10,09:50:00,9010,4918,55,690,756,272
2022-03-10,10:00:00,9024,4934,50,692,799,296
2022-03-10,10:10:00,8997,4932,55,696,974,329
2022-03-10,10:20:00,8999,4932,53,695,1022,393
2022-03-10,10:30:00,8978,4925,53,693,985,442
2022-03-10,10:40:00,8946,4954,50,691,1109,443
2022-03-10,10:50:00,8975,4946,52,689,1032,536
2022-03-10,11:00:00,8917,4816,52,693,1105,575
2022-03-10,11:10:00,8900,4843,53,693,1108,570
2022-03-10,11:20:00,8902,4962,53,686,1037,612
2022-03-10,11:30:00,8895,4921,59,686,972,624
2022-03-10,11:40:00,8887,4872,55,690,1070,616
2022-03-10,11:50:00,8874,4893,55,691,1095,625
2022-03-10,12:00:00,8892,4784,55,688,943,645
2022-03-10,12:10:00,8872,4821,54,694,899,667
2022-03-10,12:20:00,8890,4827,53,687,895,687
2022-03-10,12:30:00,8879,4822,51,690,894,634
2022-03-10,12:40:00,8888,4831,52,690,777,661
2022-03-10,12:50:00,8880,4862,52,690,805,668
2022-03-10,13:00:00,8878,4857,52,692,876,652
2022-03-10,13:10:00,8884,4977,53,687,893,681
2022-03-10,13:20:00,8867,5103,51,691,909,670
2022-03-10,13:30:00,8875,5111,55,695,919,619
2022-03-10,13:40:00,8874,5156,53,690,1081,634
2022-03-10,13:50:00,8881,5227,56,688,1083,626
2022-03-10,14:00:00,8879,5347,54,693,1021,657
2022-03-10,14:10:00,8868,5568,50,688,1039,621
2022-03-10,14:20:00,8874,5594,54,691,1303,544
2022-03-10,14:30:00,8885,5646,55,694,1279,580
2022-03-10,14:40:00,8841,5805,53,690,1331,493
2022-03-10,14:50:00,8874,5804,53,692,1298,528
2022-03-10,15:00:00,8876,5862,54,687,1275,507
2022-03-10,15:10:00,8879,5935,56,692,1291,491
2022-03-10,15:20:00,8866,6074,51,691,1263,439
2022-03-10,15:30:00,8858,6228,50,691,1177,412
2022-03-10,15:40:00,8870,6215,52,691,1191,429
2022-03-10,15:50:00,8891,6253,51,692,1207,398
2022-03-10,16:00:00,8862,6264,54,688,1218,347
2022-03-10,16:10:00,8875,6107,52,694,1502,342
2022-03-10,16:20:00,8853,6029,54,692,1574,323
2022-03-10,16:30:00,8885,5841,54,690,1645,359
2022-03-10,16:40:00,8866,5850,53,690,1656,331
2022-03-10,16:50:00,8882,5803,52,692,1682,312
2022-03-10,17:00:00,8874,5739,56,691,1513,323
2022-03-10,17:10:00,8878,5637,52,690,1406,305
2022-03-10,17:20:00,8867,5615,52,693,1418,275
2022-03-10,17:30:00,8880,5280,54,889,1268,274
2022-03-10,17:40:00,8881,5114,53,1068,1209,246
2022-03-10,17:50:00,8859,5043,54,1094,1050,207
2022-03-10,18:00:00,8867,5030,54,1005,1019,171
