date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2025-07-25,00:00:00,9812,6647,1,725,1563,0
2025-07-25,00:10:00,9807,6582,1,725,1539,0
2025-07-25,00:20:00,9825,6473,0,725,1453,-1
2025-07-25,00:30:00,9813,6271,-2,726,1420,0
2025-07-25,00:40:00,9813,6273,-1,726,1331,0
2025-07-25,00:50:00,9813,6174,0,729,1240,-1
2025-07-25,01:00:00,9812,6147,0,725,1242,0
2025-07-25,01:10:00,9818,5938,3,726,1241,0
2025-07-25,01:20:00,9812,5901,3,725,1244,0
2025-07-25,01:30:00,9813,5770,3,725,1198,-1
2025-07-25,01:40:00,9823,5641,4,728,1141,0
2025-07-25,01:50:00,9805,5623,5,728,1146,0
2025-07-25,02:00:00,9824,5415,3,724,1143,0
2025-07-25,02:10:00,9811,5426,7,728,1144,0
2025-07-25,02:20:00,9829,5387,5,726,1062,-1
2025-07-25,02:30:00,9814,5267,3,726,1062,0
2025-07-25,02:40:00,9823,5201,6,723,1060,0
2025-07-25,02:50:00,9813,5056,0,727,1062,0
2025-07-25,03:00:00,9813,5020,2,728,1063,0
2025-07-25,03:10:00,9822,4906,5,725,1062,0
2025-07-25,03:20:00,9808,4851,5,728,1062,0
2025-07-25,03:30:00,9804,4718,5,728,1062,0
2025-07-25,03:40:00,9817,4693,4,727,1060,0
2025-07-25,03:50:00,9823,4543,5,728,1060,0
2025-07-25,04:00:00,9822,4539,5,726,1061,0
2025-07-25,04:10:00,9799,4430,3,723,1055,0
2025-07-25,04:20:00,9824,4392,8,726,1046,0
2025-07-25,04:30:00,9809,4334,6,693,1056,0
2025-07-25,04:40:00,9828,4336,5,625,1058,0
2025-07-25,04:50:00,9833,4292,5,601,1059,0
2025-07-25,05:00:00,9800,4288,5,573,1060,0
2025-07-25,05:10:00,9820,4323,7,493,1061,0
2025-07-25,05:20:00,9761,4369,2,490,1065,0
2025-07-25,05:30:00,9767,4464,4,461,1059,0
2025-07-25,05:40:00,9789,4356,5,459,1063,0
2025-07-25,05:50:00,9806,4440,5,461,1061,0
2025-07-25,06:00:00,9815,4439,2,461,1059,0
2025-07-25,06:10:00,9811,4527,3,460,1061,0
2025-07-25,06:20:00,9835,4567,1,460,1061,0
2025-07-25,06:30:00,9815,4539,5,461,1064,0
2025-07-25,06:40:00,9821,4457,4,460,1086,0
2025-07-25,06:50:00,9819,4410,7,459,1088,0
2025-07-25,07:00:00,9832,4396,5,461,1058,0
2025-07-25,07:10:00,9822,4252,6,469,1077,1
2025-07-25,07:20:00,9815,4199,6,454,1090,4
2025-07-25,07:30:00,9830,4179,6,455,1074,21
2025-07-25,07:40:00,9804,4177,5,455,1079,41
2025-07-25,07:50:00,9804,4282,7,454,1079,80
2025-07-25,08:00:00,9816,4271,4,455,1082,128
2025-07-25,08:10:00,9818,4718,4,455,1083,175
2025-07-25,08:20:00,9801,4905,5,456,1110,220
2025-07-25,08:30:00,9819,4946,4,457,1108,268
2025-07-25,08:40:00,9797,5227,3,454,1111,344
2025-07-25,08:50:00,9823,5196,3,457,1082,418
2025-07-25,09:00:00,9818,5317,4,454,1085,475
2025-07-25,09:10:00,9810,5402,2,456,1084,545
2025-07-25,09:20:00,9809,5348,3,455,1080,647
2025-07-25,09:30:00,9812,5365,4,455,1080,699
2025-07-25,09:40:00,9818,5462,4,457,1081,701
2025-07-25,09:50:00,9804,5549,3,456,1084,749
2025-07-25,10:00:00,9805,5516,1,454,1080,789
2025-07-25,10:10:00,9825,5565,4,456,1082,805
2025-07-25,10:20:00,9828,5583,-2,455,1083,865
2025-07-25,10:30:00,9804,5558,1,456,1081,908
2025-07-25,10:40:00,9772,5650,0,456,1083,878
2025-07-25,10:50:00,9813,5510,0,457,1081,965
2025-07-25,11:00:00,9826,5483,0,456,1081,1026
2025-07-25,11:10:00,9815,5466,-1,455,1079,1086
2025-07-25,11:20:00,9817,5495,-2,457,1081,1092
2025-07-25,11:30:00,9837,5473,-3,455,1081,1079
2025-07-25,11:40:00,9816,5514,0,454,1083,1066
2025-07-25,11:50:00,9824,5452,-2,453,1081,1100
2025-07-25,12:00:00,9815,5345,-3,454,1078,1175
2025-07-25,12:10:00,9831,5365,-3,456,1077,1164
2025-07-25,12:20:00,9831,5375,-3,456,1079,1163
2025-07-25,12:30:00,9822,5385,-3,456,1079,1121
2025-07-25,12:40:00,9810,5153,2,454,1069,1138
2025-07-25,12:50:00,9823,5129,-5,455,1078,1125
2025-07-25,13:00:00,9824,5099,-4,454,1079,1142
2025-07-25,13:10:00,9810,5048,-5,456,1081,1207
2025-07-25,13:20:00,9828,5142,-5,469,1102,1195
2025-07-25,13:30:00,9822,5272,-1,479,1110,1093
2025-07-25,13:40:00,9833,5339,-5,480,1109,1010
2025-07-25,13:50:00,9825,5373,-6,488,1079,1060
2025-07-25,14:00:00,9820,5380,-8,499,1080,1067
2025-07-25,14:10:00,9836,5379,1,515,1076,999
2025-07-25,14:20:00,9828,5394,-4,544,1076,1009
2025-07-25,14:30:00,9823,5441,-2,563,1100,1028
2025-07-25,14:40:00,9827,5585,-6,562,1102,1162
2025-07-25,14:50:00,9812,5788,-5,564,1104,1128
2025-07-25,15:00:00,9819,5824,-5,563,1078,1172
2025-07-25,15:10:00,9811,5886,-4,564,1109,1105
2025-07-25,15:20:00,9838,5977,-2,564,1107,1069
2025-07-25,15:30:00,9822,6101,-4,552,1109,1068
2025-07-25,15:40:00,9808,6183,-4,593,1081,1095
2025-07-25,15:50:00,9834,6228,-4,623,1081,1070
2025-07-25,16:00:00,9840,6279,-6,627,1082,1102
2025-07-25,16:10:00,9819,6351,-2,604,1084,1033
2025-07-25,16:20:00,9829,6430,-6,604,1084,1008
2025-07-25,16:30:00,9830,6532,24,603,1086,946
2025-07-25,16:40:00,9807,6482,18,624,1082,932
2025-07-25,16:50:00,9831,6518,10,634,1083,914
2025-07-25,17:00:00,9820,6602,7,632,1086,765
2025-07-25,17:10:00,9783,6506,21,643,1083,734
2025-07-25,17:20:00,9768,6443,-21,654,1083,716
2025-07-25,17:30:00,9797,6405,29,660,1078,619
2025-07-25,17:40:00,9768,6311,20,701,1083,533
2025-07-25,17:50:00,9749,6289,-16,761,1081,452
2025-07-25,18:00:00,9756,6158,21,774,1081,397
2025-07-25,18:10:00,9769,5967,-15,771,1081,318
2025-07-25,18:20:00,9756,6120,19,735,1082,262
2025-07-25,18:30:00,9761,6236,-22,672,1082,211
2025-07-25,18:40:00,9756,6344,20,622,1083,157
2025-07-25,18:50:00,9730,6283,14,634,1325,114
2025-07-25,19:00:00,9746,6339,-18,613,1492,81
2025-07-25,19:10:00,9739,6490,20,650,1530,42
2025-07-25,19:20:00,9726,6900,20,614,1574,24
2025-07-25,19:30:00,9743,7042,0,521,1744,11
2025-07-25,19:40:00,9727,7212,19,454,1852,1
2025-07-25,19:50:00,9745,7214,20,454,2087,0
2025-07-25,20:00:00,9733,7290,16,454,2087,1
2025-07-25,20:10:00,9748,7307,-18,454,2086,1
2025-07-25,20:20:00,9736,7411,-11,455,2004,1
2025-07-25,20:30:00,9746,7429,26,454,1993,0
2025-07-25,20:40:00,9753,7621,38,456,1790,3
2025-07-25,20:50:00,9748,7780,34,457,1632,4
2025-07-25,00:00:00,9812,6647,1,725,1563,0
2025-07-25,00:10:00,9807,6582,1,725,1539,0
2025-07-25,00:20:00,9825,6473,0,725,1453,-1
2025-07-25,00:30:00,9813,6271,-2,726,1420,0
2025-07-25,00:40:00,9813,6273,-1,726,1331,0
2025-07-25,00:50:00,9813,6174,0,729,1240,-1
2025-07-25,01:00:00,9812,6147,0,725,1242,0
2025-07-25,01:10:00,9818,5938,3,726,1241,0
2025-07-25,01:20:00,9812,5901,3,725,1244,0
2025-07-25,01:30:00,9813,5770,3,725,1198,-1
2025-07-25,01:40:00,9823,5641,4,728,1141,0
2025-07-25,01:50:00,9805,5623,5,728,1146,0
2025-07-25,02:00:00,9824,5415,3,724,1143,0
2025-07-25,02:10:00,9811,5426,7,728,1144,0
2025-07-25,02:20:00,9829,5387,5,726,1062,-1
2025-07-25,02:30:00,9814,5267,3,726,1062,0
2025-07-25,02:40:00,9823,5201,6,723,1060,0
2025-07-25,02:50:00,9813,5056,0,727,1062,0
2025-07-25,03:00:00,9813,5020,2,728,1063,0
2025-07-25,03:10:00,9822,4906,5,725,1062,0
2025-07-25,03:20:00,9808,4851,5,728,1062,0
2025-07-25,03:30:00,9804,4718,5,728,1062,0
2025-07-25,03:40:00,9817,4693,4,727,1060,0
2025-07-25,03:50:00,9823,4543,5,728,1060,0
2025-07-25,04:00:00,9822,4539,5,726,1061,0
2025-07-25,04:10:00,9799,4430,3,723,1055,0
2025-07-25,04:20:00,9824,4392,8,726,1046,0
2025-07-25,04:30:00,9809,4334,6,693,1056,0
2025-07-25,04:40:00,9828,4336,5,625,1058,0
2025-07-25,04:50:00,9833,4292,5,601,1059,0
2025-07-25,05:00:00,9800,4288,5,573,1060,0
2025-07-25,05:10:00,9820,4323,7,493,1061,0
2025-07-25,05:20:00,9761,4369,2,490,1065,0
2025-07-25,05:30:00,9767,4464,4,461,1059,0
2025-07-25,05:40:00,9789,4356,5,459,1063,0
2025-07-25,05:50:00,9806,4440,5,461,1061,0
2025-07-25,06:00:00,9815,4439,2,461,1059,0
2025-07-25,06:10:00,9811,4527,3,460,1061,0
2025-07-25,06:20:00,9835,4567,1,460,1061,0
2025-07-25,06:30:00,9815,4539,5,461,1064,0
2025-07-25,06:40:00,9821,4457,4,460,1086,0
2025-07-25,06:50:00,9819,4410,7,459,1088,0
2025-07-25,07:00:00,9832,4396,5,461,1058,0
2025-07-25,07:10:00,9822,4252,6,469,1077,1
2025-07-25,07:20:00,9815,4199,6,454,1090,4
2025-07-25,07:30:00,9830,4179,6,455,1074,21
2025-07-25,07:40:00,9804,4177,5,455,1079,41
2025-07-25,07:50:00,9804,4282,7,454,1079,80
2025-07-25,08:00:00,9816,4271,4,455,1082,128
