date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2023-02-26,00:00:00,8206,5490,32,0,725,0
2023-02-26,00:10:00,8089,5490,30,0,725,0
2023-02-26,00:20:00,8075,5494,29,0,670,0
2023-02-26,00:30:00,8031,5410,28,0,658,0
2023-02-26,00:40:00,7912,5467,29,0,659,0
2023-02-26,00:50:00,7811,5443,31,0,658,0
2023-02-26,01:00:00,7716,5353,30,0,658,0
2023-02-26,01:10:00,7620,5455,31,0,657,0
2023-02-26,01:20:00,7497,5447,31,0,658,0
2023-02-26,01:30:00,7409,5468,27,0,660,0
2023-02-26,01:40:00,7363,5398,32,0,658,0
2023-02-26,01:50:00,7351,5463,37,0,529,0
2023-02-26,02:00:00,7264,5375,32,0,527,0
2023-02-26,02:10:00,7235,5426,34,0,507,0
2023-02-26,02:20:00,7241,5364,34,0,507,0
2023-02-26,02:30:00,7237,5329,30,0,509,0
2023-02-26,02:40:00,7196,5270,33,0,445,0
2023-02-26,02:50:00,7119,5263,29,0,444,0
2023-02-26,03:00:00,7090,5327,25,0,444,0
2023-02-26,03:10:00,7083,5228,28,0,447,0
2023-02-26,03:20:00,7082,5202,27,0,446,0
2023-02-26,03:30:00,7079,5093,28,0,444,0
2023-02-26,03:40:00,7080,4966,29,0,446,0
2023-02-26,03:50:00,7082,4966,28,0,446,0
2023-02-26,04:00:00,7089,4948,30,0,448,0
2023-02-26,04:10:00,7071,4883,27,0,447,0
2023-02-26,04:20:00,7096,4792,35,0,447,0
2023-02-26,04:30:00,7068,4796,31,0,447,0
2023-02-26,04:40:00,7083,4785,31,0,447,0
2023-02-26,04:50:00,7089,4687,30,0,445,0
2023-02-26,05:00:00,7090,4746,28,0,373,0
2023-02-26,05:10:00,7088,4679,27,0,373,0
2023-02-26,05:20:00,7094,4709,29,0,372,0
2023-02-26,05:30:00,7080,4703,26,0,378,0
2023-02-26,05:40:00,7087,4658,28,0,373,0
2023-02-26,05:50:00,7080,4692,29,0,382,0
2023-02-26,06:00:00,7099,4564,34,0,374,0
2023-02-26,06:10:00,7085,4603,32,0,375,0
2023-02-26,06:20:00,7084,4635,28,0,375,0
2023-02-26,06:30:00,7071,4609,31,0,372,0
2023-02-26,06:40:00,7093,4558,29,0,373,0
2023-02-26,06:50:00,7074,4591,30,0,372,0
2023-02-26,07:00:00,7104,4510,29,0,372,0
2023-02-26,07:10:00,7059,4513,29,0,372,0
2023-02-26,07:20:00,7090,4392,32,0,372,0
2023-02-26,07:30:00,7076,4199,29,0,372,1
2023-02-26,07:40:00,7081,4074,32,0,370,5
2023-02-26,07:50:00,7078,3942,29,0,369,21
2023-02-26,08:00:00,7094,3889,32,0,371,39
2023-02-26,08:10:00,7094,3986,29,0,373,70
2023-02-26,08:20:00,7081,3999,33,0,371,121
2023-02-26,08:30:00,7086,3966,32,0,371,158
2023-02-26,08:40:00,7069,4005,28,0,372,185
2023-02-26,08:50:00,7078,3970,30,0,372,248
2023-02-26,09:00:00,7085,3958,31,0,371,310
2023-02-26,09:10:00,7075,3987,29,0,330,365
2023-02-26,09:20:00,7119,3988,26,0,329,412
2023-02-26,09:30:00,7154,4014,29,0,310,435
2023-02-26,09:40:00,7215,3957,28,0,310,512
2023-02-26,09:50:00,7243,3952,28,0,372,556
2023-02-26,10:00:00,7274,3944,27,0,370,609
2023-02-26,10:10:00,7289,4087,31,0,380,623
2023-02-26,10:20:00,7283,4098,26,0,372,643
2023-02-26,10:30:00,7303,4026,27,0,371,699
2023-02-26,10:40:00,7288,4056,28,0,370,694
2023-02-26,10:50:00,7314,4018,26,0,371,714
2023-02-26,11:00:00,7382,4062,29,0,371,724
2023-02-26,11:10:00,7414,3973,27,0,369,745
2023-02-26,11:20:00,7451,3961,27,0,370,780
2023-02-26,11:30:00,7492,3888,25,0,370,775
2023-02-26,11:40:00,7555,3882,25,0,370,805
2023-02-26,11:50:00,7546,3803,27,0,366,835
2023-02-26,12:00:00,7594,3662,23,0,366,846
2023-02-26,12:10:00,7643,3540,31,0,366,905
2023-02-26,12:20:00,7648,3544,30,0,366,851
2023-02-26,12:30:00,7746,3566,30,0,367,835
2023-02-26,12:40:00,7752,3506,30,0,365,845
2023-02-26,12:50:00,7718,3534,32,0,367,882
2023-02-26,13:00:00,7680,3615,29,0,387,746
2023-02-26,13:10:00,7624,3752,29,0,369,746
2023-02-26,13:20:00,7571,3787,28,0,364,885
2023-02-26,13:30:00,7521,3959,30,0,346,895
2023-02-26,13:40:00,7365,4255,28,0,304,860
2023-02-26,13:50:00,7234,4501,28,0,303,851
2023-02-26,14:00:00,7069,4599,24,0,374,843
2023-02-26,14:10:00,6986,4732,27,0,382,878
2023-02-26,14:20:00,6863,4898,26,0,390,875
2023-02-26,14:30:00,6797,5078,28,0,449,829
2023-02-26,14:40:00,6684,5227,28,0,410,830
2023-02-26,14:50:00,6656,5440,29,0,416,674
2023-02-26,15:00:00,6786,5369,30,0,370,751
2023-02-26,15:10:00,6852,5414,35,0,370,670
2023-02-26,15:20:00,6848,5470,34,0,376,648
2023-02-26,15:30:00,6820,5504,27,0,434,628
2023-02-26,15:40:00,6834,5550,30,0,390,638
2023-02-26,15:50:00,6818,5579,29,0,434,607
2023-02-26,16:00:00,6835,5621,30,0,411,587
2023-02-26,16:10:00,6823,5711,35,0,377,576
2023-02-26,16:20:00,6834,5704,35,0,391,600
2023-02-26,16:30:00,6842,5785,33,0,393,584
2023-02-26,16:40:00,6855,5899,34,0,403,489
2023-02-26,16:50:00,6833,5893,30,0,442,468
2023-02-26,17:00:00,6821,5920,32,0,473,422
2023-02-26,17:10:00,6826,5887,27,0,432,380
2023-02-26,17:20:00,6824,5905,26,0,424,345
2023-02-26,17:30:00,6826,5987,29,0,413,300
2023-02-26,17:40:00,6840,5959,30,0,372,269
2023-02-26,17:50:00,6831,5976,33,0,409,249
2023-02-26,18:00:00,6838,5980,33,0,372,217
2023-02-26,18:10:00,6844,5996,35,0,383,186
2023-02-26,18:20:00,6890,5994,33,0,398,151
2023-02-26,18:30:00,6994,6001,31,0,411,106
2023-02-26,18:40:00,7239,5876,32,0,370,71
2023-02-26,18:50:00,7411,5808,26,0,367,54
2023-02-26,19:00:00,7482,5887,26,0,369,37
2023-02-26,19:10:00,7261,6334,23,0,488,17
2023-02-26,19:20:00,7471,6312,28,0,634,6
2023-02-26,19:30:00,7597,6347,28,0,664,0
2023-02-26,19:40:00,7656,6447,27,0,753,0
2023-02-26,19:50:00,7724,6401,29,0,868,0
2023-02-26,20:00:00,7726,6421,31,0,871,0
2023-02-26,20:10:00,7716,6451,26,0,955,0
2023-02-26,20:20:00,7716,6451,26,0,941,0
2023-02-26,20:30:00,7726,6456,25,0,957,0
2023-02-26,20:40:00,7728,6434,28,0,928,0
2023-02-26,20:50:00,7704,6427,28,0,932,0
2023-02-26,21:00:00,7735,6420,30,0,903,0
2023-02-26,21:10:00,7727,6415,31,0,891,0
2023-02-26,21:20:00,7725,6417,31,0,870,0
2023-02-26,21:30:00,7743,6385,30,0,870,0
2023-02-26,21:40:00,7724,6423,31,0,868,0
2023-02-26,21:50:00,7732,6310,32,0,865,0
2023-02-26,22:00:00,7719,6388,32,0,654,0
2023-02-26,22:10:00,7735,6335,32,0,656,0
2023-02-26,22:20:00,7733,6419,31,0,685,0
2023-02-26,22:30:00,7720,6399,33,0,581,0
2023-02-26,22:40:00,7729,6411,27,0,620,0
2023-02-26,22:50:00,7728,6424,28,0,600,0
2023-02-26,23:00:00,7721,6299,28,0,599,0
2023-02-26,23:10:00,7641,6348,25,0,598,0
2023-02-26,23:20:00,7600,6328,22,0,577,0
2023-02-26,23:30:00,7532,6308,26,0,577,0
2023-02-26,23:40:00,7530,6239,24,0,577,0
2023-02-26,23:50:00,7537,6110,25,0,582,0
