date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-08-10,00:00:00,11153,7410,48,0,519,1
2026-08-10,00:10:00,11138,7260,37,0,533,1
2026-08-10,00:20:00,11150,7000,39,0,534,1
2026-08-10,00:30:00,11143,6902,25,0,532,1
2026-08-10,00:40:00,11148,6651,69,0,533,1
2026-08-10,00:50:00,11149,6575,68,0,533,1
2026-08-10,01:00:00,11136,6463,67,0,533,1
2026-08-10,01:10:00,11152,6308,78,0,528,1
2026-08-10,01:20:00,11150,6179,70,0,507,1
2026-08-10,01:30:00,11142,5996,73,0,507,1
2026-08-10,01:40:00,11141,5935,80,0,507,1
2026-08-10,01:50:00,11140,5829,79,0,508,1
2026-08-10,02:00:00,11135,5701,81,0,501,1
2026-08-10,02:10:00,11147,5580,88,0,495,1
2026-08-10,02:20:00,11141,5486,76,0,497,1
2026-08-10,02:30:00,11134,5392,77,0,520,1
2026-08-10,02:40:00,11143,5374,69,0,520,1
2026-08-10,02:50:00,11145,5190,70,0,517,1
2026-08-10,03:00:00,11133,5098,68,0,519,1
2026-08-10,03:10:00,11140,5083,57,0,487,1
2026-08-10,03:20:00,11139,5019,27,0,516,1
2026-08-10,03:30:00,11087,4944,47,0,410,1
2026-08-10,03:40:00,11036,4994,43,0,380,1
2026-08-10,03:50:00,10963,4935,49,0,381,1
2026-08-10,04:00:00,10924,4930,52,0,380,1
2026-08-10,04:10:00,10905,4943,42,0,381,1
2026-08-10,04:20:00,10926,4846,40,0,384,1
2026-08-10,04:30:00,10908,4808,39,0,381,1
2026-08-10,04:40:00,10914,4788,41,0,381,1
2026-08-10,04:50:00,10886,4759,43,0,383,1
2026-08-10,05:00:00,10891,4731,38,0,381,1
2026-08-10,05:10:00,10878,4730,41,0,382,1
2026-08-10,05:20:00,10849,4797,37,0,381,1
2026-08-10,05:30:00,10815,4774,35,0,381,1
2026-08-10,05:40:00,10799,4847,62,0,382,1
2026-08-10,05:50:00,10799,4900,53,0,383,1
2026-08-10,06:00:00,10814,4972,46,0,381,1
2026-08-10,06:10:00,10803,5108,59,0,385,1
2026-08-10,06:20:00,10796,5154,61,0,386,1
2026-08-10,06:30:00,10783,5061,59,0,552,1
2026-08-10,06:40:00,10786,5068,16,0,576,1
2026-08-10,06:50:00,10907,4912,47,0,574,1
2026-08-10,07:00:00,10996,4807,49,0,562,1
2026-08-10,07:10:00,11054,4941,31,0,399,0
2026-08-10,07:20:00,11098,4911,40,0,387,1
2026-08-10,07:30:00,11135,4986,52,0,208,19
2026-08-10,07:40:00,11130,5013,29,0,211,50
2026-08-10,07:50:00,11136,5070,37,0,209,96
2026-08-10,08:00:00,11150,5273,61,0,212,137
2026-08-10,08:10:00,11117,5711,58,0,294,206
2026-08-10,08:20:00,11151,5913,72,0,295,250
2026-08-10,08:30:00,11133,6009,63,0,294,304
2026-08-10,08:40:00,11145,6402,65,0,214,349
2026-08-10,08:50:00,11129,6579,74,0,213,368
2026-08-10,09:00:00,11142,6662,64,0,213,371
2026-08-10,09:10:00,11129,6955,69,0,239,400
2026-08-10,09:20:00,11138,7065,64,0,237,404
2026-08-10,09:30:00,11145,6973,72,0,239,466
2026-08-10,09:40:00,11130,7144,71,0,211,484
2026-08-10,09:50:00,11131,7188,67,0,213,567
2026-08-10,10:00:00,11146,7160,69,0,214,604
2026-08-10,10:10:00,11144,7295,60,0,216,670
2026-08-10,00:00:00,11153,7410,48,0,519,1
2026-08-10,00:10:00,11138,7260,37,0,533,1
2026-08-10,00:20:00,11150,7000,39,0,534,1
2026-08-10,00:30:00,11143,6902,25,0,532,1
2026-08-10,00:40:00,11148,6651,69,0,533,1
2026-08-10,00:50:00,11149,6575,68,0,533,1
2026-08-10,01:00:00,11136,6463,67,0,533,1
2026-08-10,01:10:00,11152,6308,78,0,528,1
2026-08-10,01:20:00,11150,6179,70,0,507,1
2026-08-10,01:30:00,11142,5996,73,0,507,1
2026-08-10,01:40:00,11141,5935,80,0,507,1
2026-08-10,01:50:00,11140,5829,79,0,508,1
2026-08-10,02:00:00,11135,5701,81,0,501,1
2026-08-10,02:10:00,11147,5580,88,0,495,1
2026-08-10,02:20:00,11141,5486,76,0,497,1
2026-08-10,02:30:00,11134,5392,77,0,520,1
2026-08-10,02:40:00,11143,5374,69,0,520,1
2026-08-10,02:50:00,11145,5190,70,0,517,1
2026-08-10,03:00:00,11133,5098,68,0,519,1
2026-08-10,03:10:00,11140,5083,57,0,487,1
2026-08-10,03:20:00,11139,5019,27,0,516,1
2026-08-10,03:30:00,11087,4944,47,0,410,1
2026-08-10,03:40:00,11036,4994,43,0,380,1
2026-08-10,03:50:00,10963,4935,49,0,381,1
2026-08-10,04:00:00,10924,4930,52,0,380,1
2026-08-10,04:10:00,10905,4943,42,0,381,1
2026-08-10,04:20:00,10926,4846,40,0,384,1
2026-08-10,04:30:00,10908,4808,39,0,381,1
2026-08-10,04:40:00,10914,4788,41,0,381,1
2026-08-10,04:50:00,10886,4759,43,0,383,1
2026-08-10,05:00:00,10891,4731,38,0,381,1
2026-08-10,05:10:00,10878,4730,41,0,382,1
2026-08-10,05:20:00,10849,4797,37,0,381,1
2026-08-10,05:30:00,10815,4774,35,0,381,1
2026-08-10,05:40:00,10799,4847,62,0,382,1
2026-08-10,05:50:00,10799,4900,53,0,383,1
2026-08-10,06:00:00,10814,4972,46,0,381,1
2026-08-10,06:10:00,10803,5108,59,0,385,1
2026-08-10,06:20:00,10796,5154,61,0,386,1
2026-08-10,06:30:00,10783,5061,59,0,552,1
2026-08-10,06:40:00,10786,5068,16,0,576,1
2026-08-10,06:50:00,10907,4912,47,0,574,1
2026-08-10,07:00:00,10996,4807,49,0,562,1
2026-08-10,07:10:00,11054,4941,31,0,399,0
2026-08-10,07:20:00,11098,4911,40,0,387,1
2026-08-10,07:30:00,11135,4986,52,0,208,19
2026-08-10,07:40:00,11130,5013,29,0,211,50
2026-08-10,07:50:00,11136,5070,37,0,209,96
2026-08-10,08:00:00,11150,5273,61,0,212,137
2026-08-10,08:10:00,11117,5711,58,0,294,206
2026-08-10,08:20:00,11151,5913,72,0,295,250
2026-08-10,08:30:00,11133,6009,63,0,294,304
2026-08-10,08:40:00,11145,6402,65,0,214,349
2026-08-10,08:50:00,11129,6579,74,0,213,368
2026-08-10,09:00:00,11142,6662,64,0,213,371
2026-08-10,09:10:00,11129,6955,69,0,239,400
2026-08-10,09:20:00,11138,7065,64,0,237,404
2026-08-10,09:30:00,11145,6973,72,0,239,466
2026-08-10,09:40:00,11130,7144,71,0,211,484
2026-08-10,09:50:00,11131,7188,67,0,213,567
2026-08-10,10:00:00,11146,7160,69,0,214,604
2026-08-10,10:10:00,11144,7295,60,0,216,670
2026-08-10,10:20:00,11144,7251,68,0,214,746
2026-08-10,10:30:00,11127,7312,64,0,213,737
2026-08-10,10:40:00,11142,7308,69,0,150,826
2026-08-10,10:50:00,11142,7318,72,0,151,796
