date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2025-07-27,00:00:00,9793,6187,37,0,1438,0
2025-07-27,00:10:00,9814,6235,25,0,1279,0
2025-07-27,00:20:00,9768,6164,38,0,1281,0
2025-07-27,00:30:00,9779,6114,24,0,1213,75
2025-07-27,00:40:00,9760,6026,24,0,1263,0
2025-07-27,00:50:00,9723,6000,32,0,1260,-1
2025-07-27,01:00:00,9741,5953,27,0,1196,0
2025-07-27,01:10:00,9731,5919,15,0,1122,-1
2025-07-27,01:20:00,9725,5813,25,0,1129,0
2025-07-27,01:30:00,9650,5829,32,0,1127,0
2025-07-27,01:40:00,9654,5703,-15,0,1129,0
2025-07-27,01:50:00,9670,5538,24,0,1126,0
2025-07-27,02:00:00,9680,5401,-26,0,1107,0
2025-07-27,02:10:00,9719,5262,29,0,1024,0
2025-07-27,02:20:00,9762,5285,24,0,954,0
2025-07-27,02:30:00,9717,5216,-28,0,956,0
2025-07-27,02:40:00,9739,5089,10,0,955,0
2025-07-27,02:50:00,9762,4941,16,0,955,0
2025-07-27,03:00:00,9790,4805,23,0,956,0
2025-07-27,03:10:00,9814,4722,32,0,956,0
2025-07-27,03:20:00,9824,4591,41,0,956,0
2025-07-27,03:30:00,9849,4499,37,0,956,0
2025-07-27,03:40:00,9838,4452,-1,0,955,0
2025-07-27,03:50:00,9847,4322,11,0,955,0
2025-07-27,04:00:00,9833,4348,2,0,955,0
2025-07-27,04:10:00,9834,4235,16,0,954,0
2025-07-27,04:20:00,9818,4226,38,0,953,0
2025-07-27,04:30:00,9799,4223,29,0,829,0
2025-07-27,04:40:00,9677,4248,27,0,839,0
2025-07-27,04:50:00,9676,4255,27,0,833,0
2025-07-27,05:00:00,9686,4202,-4,0,793,0
2025-07-27,05:10:00,9601,4221,31,0,831,0
2025-07-27,05:20:00,9498,4269,3,0,865,0
2025-07-27,05:30:00,9478,4255,21,0,860,0
2025-07-27,05:40:00,9481,4265,19,0,859,0
2025-07-27,05:50:00,9472,4215,42,0,853,0
2025-07-27,06:00:00,9469,4260,-19,0,851,0
2025-07-27,06:10:00,9491,4263,21,0,836,0
2025-07-27,06:20:00,9488,4250,26,0,840,0
2025-07-27,06:30:00,9477,4257,27,0,839,0
2025-07-27,06:40:00,9479,4219,24,0,809,0
2025-07-27,06:50:00,9486,4190,39,0,766,0
2025-07-27,07:00:00,9324,4227,32,0,729,0
2025-07-27,07:10:00,9164,4228,44,0,691,2
2025-07-27,07:20:00,8934,4245,26,0,726,5
2025-07-27,07:30:00,8825,4233,11,0,596,21
2025-07-27,07:40:00,8731,4221,32,0,562,51
2025-07-27,07:50:00,8595,4261,26,0,596,91
2025-07-27,08:00:00,8484,4234,35,0,558,143
2025-07-27,08:10:00,8452,4346,41,0,602,191
2025-07-27,08:20:00,8411,4265,21,0,597,269
2025-07-27,08:30:00,8412,4220,60,0,559,344
2025-07-27,08:40:00,8375,4203,50,0,557,425
2025-07-27,08:50:00,8362,4211,47,0,507,486
2025-07-27,09:00:00,8240,4208,50,0,499,601
2025-07-27,09:10:00,8137,4325,50,0,534,630
2025-07-27,09:20:00,8116,4235,49,0,530,733
2025-07-27,09:30:00,8027,4276,52,0,533,714
2025-07-27,09:40:00,8028,4213,37,0,592,867
2025-07-27,09:50:00,8052,4220,22,0,559,959
2025-07-27,10:00:00,8078,4297,37,0,599,999
2025-07-27,10:10:00,8123,4289,37,0,597,1102
2025-07-27,10:20:00,8187,4238,26,0,587,1141
2025-07-27,10:30:00,8195,4237,45,0,592,1206
2025-07-27,10:40:00,8206,4180,38,0,560,1263
2025-07-27,10:50:00,8195,4218,36,0,588,1226
2025-07-27,11:00:00,8175,4215,54,0,517,1324
2025-07-27,11:10:00,8156,4233,26,0,554,1283
2025-07-27,11:20:00,8128,4250,21,0,528,1246
2025-07-27,11:30:00,8146,4200,39,0,528,1321
2025-07-27,11:40:00,8141,4137,27,0,510,1428
2025-07-27,11:50:00,8138,4228,29,0,508,1359
2025-07-27,12:00:00,8151,4210,20,0,482,1388
2025-07-27,12:10:00,8137,4212,15,0,470,1350
2025-07-27,12:20:00,8142,4166,30,0,465,1433
2025-07-27,12:30:00,8144,4275,12,0,492,1259
2025-07-27,12:40:00,8142,4304,37,0,492,1253
2025-07-27,12:50:00,8205,4240,-16,0,464,1380
2025-07-27,13:00:00,8298,4123,17,0,444,1434
2025-07-27,13:10:00,8307,4204,14,0,447,1476
2025-07-27,13:20:00,8395,4241,10,0,485,1412
2025-07-27,13:30:00,8676,4158,23,0,445,1397
2025-07-27,13:40:00,8728,4150,20,0,467,1472
2025-07-27,13:50:00,8750,4231,-28,0,474,1394
2025-07-27,14:00:00,8832,4240,-26,0,447,1366
2025-07-27,14:10:00,8977,4258,-16,0,585,1336
2025-07-27,14:20:00,9044,4233,6,0,577,1327
2025-07-27,14:30:00,9064,4284,-5,0,568,1328
2025-07-27,14:40:00,9258,4192,15,0,519,1284
2025-07-27,14:50:00,9309,4159,6,0,517,1374
2025-07-27,15:00:00,9347,4213,27,0,448,1388
2025-07-27,15:10:00,9353,4310,-23,0,493,1320
2025-07-27,15:20:00,9353,4442,5,0,600,1198
2025-07-27,15:30:00,9400,4433,7,0,636,1170
2025-07-27,15:40:00,9511,4436,9,0,639,1150
2025-07-27,15:50:00,9591,4352,15,0,916,1037
2025-07-27,16:00:00,9689,4278,15,0,915,1079
2025-07-27,16:10:00,9757,4258,7,0,918,1077
2025-07-27,16:20:00,9799,4390,5,0,917,952
2025-07-27,16:30:00,9852,4446,-2,0,919,943
2025-07-27,16:40:00,9810,4621,8,0,954,894
2025-07-27,16:50:00,9803,4608,25,0,961,856
2025-07-27,17:00:00,9807,4541,26,0,962,762
2025-07-27,17:10:00,9795,4601,33,0,963,686
2025-07-27,17:20:00,9792,4602,36,0,965,594
2025-07-27,17:30:00,9799,4664,27,0,986,495
2025-07-27,17:40:00,9831,4579,36,0,982,466
2025-07-27,17:50:00,9820,4567,45,0,982,454
2025-07-27,18:00:00,9812,4586,39,0,968,384
2025-07-27,18:10:00,9818,4642,35,0,984,294
2025-07-27,18:20:00,9816,4720,34,0,985,244
2025-07-27,18:30:00,9820,4802,26,0,983,201
2025-07-27,18:40:00,9823,5052,21,0,953,149
2025-07-27,18:50:00,9818,5278,27,0,915,109
2025-07-27,19:00:00,9822,5501,29,0,958,56
2025-07-27,19:10:00,9825,5838,7,0,972,34
2025-07-27,19:20:00,9824,6066,-3,0,1101,17
2025-07-27,19:30:00,9835,6407,18,0,1099,6
2025-07-27,19:40:00,9829,6762,2,0,1099,6
2025-07-27,19:50:00,9813,7050,-5,0,1099,6
2025-07-27,20:00:00,9814,7071,32,0,1124,0
2025-07-27,20:10:00,9788,7157,54,0,1153,0
2025-07-27,20:20:00,9794,7236,54,0,1154,0
2025-07-27,20:30:00,9791,7288,53,0,1152,0
2025-07-27,20:40:00,9794,7290,48,0,1154,4
2025-07-27,20:50:00,9796,7303,42,0,1174,4
2025-07-27,21:00:00,9789,7315,53,0,1171,4
2025-07-27,21:10:00,9795,7257,54,0,1208,4
2025-07-27,21:20:00,9820,7285,49,0,1212,4
2025-07-27,21:30:00,9841,7209,34,0,1224,0
2025-07-27,21:40:00,9830,7167,41,0,1220,0
2025-07-27,21:50:00,9838,7098,50,0,1224,0
2025-07-27,22:00:00,9810,6966,34,0,1240,0
2025-07-27,22:10:00,9839,6854,35,0,1217,0
2025-07-27,22:20:00,9832,6862,34,0,1260,0
2025-07-27,00:00:00,9793,6187,37,0,1438,0
2025-07-27,00:10:00,9814,6235,25,0,1279,0
2025-07-27,00:20:00,9768,6164,38,0,1281,0
2025-07-27,00:30:00,9779,6114,24,0,1213,75
2025-07-27,00:40:00,9760,6026,24,0,1263,0
2025-07-27,00:50:00,9723,6000,32,0,1260,-1
2025-07-27,01:00:00,9741,5953,27,0,1196,0
2025-07-27,01:10:00,9731,5919,15,0,1122,-1
2025-07-27,01:20:00,9725,5813,25,0,1129,0
2025-07-27,01:30:00,9650,5829,32,0,1127,0
2025-07-27,01:40:00,9654,5703,-15,0,1129,0
2025-07-27,01:50:00,9670,5538,24,0,1126,0
2025-07-27,02:00:00,9680,5401,-26,0,1107,0
2025-07-27,02:10:00,9719,5262,29,0,1024,0
2025-07-27,02:20:00,9762,5285,24,0,954,0
2025-07-27,02:30:00,9717,5216,-28,0,956,0
2025-07-27,02:40:00,9739,5089,10,0,955,0
2025-07-27,02:50:00,9762,4941,16,0,955,0
2025-07-27,03:00:00,9790,4805,23,0,956,0
2025-07-27,03:10:00,9814,4722,32,0,956,0
2025-07-27,03:20:00,9824,4591,41,0,956,0
2025-07-27,03:30:00,9849,4499,37,0,956,0
2025-07-27,03:40:00,9838,4452,-1,0,955,0
2025-07-27,03:50:00,9847,4322,11,0,955,0
2025-07-27,04:00:00,9833,4348,2,0,955,0
2025-07-27,04:10:00,9834,4235,16,0,954,0
2025-07-27,04:20:00,9818,4226,38,0,953,0
2025-07-27,04:30:00,9799,4223,29,0,829,0
2025-07-27,04:40:00,9677,4248,27,0,839,0
2025-07-27,04:50:00,9676,4255,27,0,833,0
2025-07-27,05:00:00,9686,4202,-4,0,793,0
2025-07-27,05:10:00,9601,4221,31,0,831,0
2025-07-27,05:20:00,9498,4269,3,0,865,0
2025-07-27,05:30:00,9478,4255,21,0,860,0
2025-07-27,05:40:00,9481,4265,19,0,859,0
2025-07-27,05:50:00,9472,4215,42,0,853,0
2025-07-27,06:00:00,9469,4260,-19,0,851,0
2025-07-27,06:10:00,9491,4263,21,0,836,0
2025-07-27,06:20:00,9488,4250,26,0,840,0
2025-07-27,06:30:00,9477,4257,27,0,839,0
2025-07-27,06:40:00,9479,4219,24,0,809,0
2025-07-27,06:50:00,9486,4190,39,0,766,0
2025-07-27,07:00:00,9324,4227,32,0,729,0
2025-07-27,07:10:00,9164,4228,44,0,691,2
2025-07-27,07:20:00,8934,4245,26,0,726,5
2025-07-27,07:30:00,8825,4233,11,0,596,21
2025-07-27,07:40:00,8731,4221,32,0,562,51
2025-07-27,07:50:00,8595,4261,26,0,596,91
2025-07-27,08:00:00,8484,4234,35,0,558,143
2025-07-27,08:10:00,8452,4346,41,0,602,191
2025-07-27,08:20:00,8411,4265,21,0,597,269
2025-07-27,08:30:00,8412,4220,60,0,559,344
2025-07-27,08:40:00,8375,4203,50,0,557,425
2025-07-27,08:50:00,8362,4211,47,0,507,486
2025-07-27,09:00:00,8240,4208,50,0,499,601
2025-07-27,09:10:00,8137,4325,50,0,534,630
2025-07-27,09:20:00,8116,4235,49,0,530,733
2025-07-27,09:30:00,8027,4276,52,0,533,714
2025-07-27,09:40:00,8028,4213,37,0,592,867
2025-07-27,09:50:00,8052,4220,22,0,559,959
2025-07-27,10:00:00,8078,4297,37,0,599,999
2025-07-27,10:10:00,8123,4289,37,0,597,1102
2025-07-27,10:20:00,8187,4238,26,0,587,1141
2025-07-27,10:30:00,8195,4237,45,0,592,1206
2025-07-27,10:40:00,8206,4180,38,0,560,1263
2025-07-27,10:50:00,8195,4218,36,0,588,1226
