date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-01-27,00:00:00,9490,5045,26,0,1341,0
2024-01-27,00:10:00,9487,4967,27,0,1222,0
2024-01-27,00:20:00,9481,4894,16,0,1073,0
2024-01-27,00:30:00,9464,4914,22,0,1076,0
2024-01-27,00:40:00,9429,4824,20,0,1076,0
2024-01-27,00:50:00,9429,4744,24,0,1074,0
2024-01-27,01:00:00,9388,4685,21,0,1074,0
2024-01-27,01:10:00,9342,4596,28,0,1036,0
2024-01-27,01:20:00,9330,4543,24,0,1029,0
2024-01-27,01:30:00,9302,4440,24,0,1031,0
2024-01-27,01:40:00,9280,4432,17,0,1027,0
2024-01-27,01:50:00,9264,4241,29,0,1031,0
2024-01-27,02:00:00,9273,4203,26,0,1028,0
2024-01-27,02:10:00,9259,4226,19,0,1029,0
2024-01-27,02:20:00,9156,4094,27,0,1031,0
2024-01-27,02:30:00,9027,4211,25,0,1038,0
2024-01-27,02:40:00,9020,4065,16,0,1047,0
2024-01-27,02:50:00,9036,4068,31,0,1049,0
2024-01-27,03:00:00,8998,3965,22,0,1051,0
2024-01-27,03:10:00,9014,3905,21,0,1051,0
2024-01-27,03:20:00,8991,3716,17,0,1051,0
2024-01-27,03:30:00,8982,3772,28,0,1049,0
2024-01-27,03:40:00,8958,3687,22,0,1050,0
2024-01-27,03:50:00,8843,3765,22,0,1050,0
2024-01-27,04:00:00,8737,3825,30,0,1049,0
2024-01-27,04:10:00,8487,3985,29,0,1051,0
2024-01-27,04:20:00,8475,3974,23,0,1048,0
2024-01-27,04:30:00,8306,4053,24,0,1110,0
2024-01-27,04:40:00,8292,4087,32,0,1144,0
2024-01-27,04:50:00,8288,4047,23,0,1142,0
2024-01-27,05:00:00,8194,4001,29,0,1143,0
2024-01-27,05:10:00,8198,4113,28,0,1143,0
2024-01-27,05:20:00,8176,4030,31,0,1138,0
2024-01-27,05:30:00,8132,4080,18,0,1145,0
2024-01-27,05:40:00,8272,4031,24,0,1140,0
2024-01-27,05:50:00,8294,4045,27,0,1081,0
2024-01-27,06:00:00,8310,3932,25,0,1080,0
2024-01-27,06:10:00,8285,3999,31,0,1150,0
2024-01-27,06:20:00,8287,4057,31,0,1104,0
2024-01-27,06:30:00,8242,3982,33,0,1113,0
2024-01-27,06:40:00,8209,4053,30,0,1114,0
2024-01-27,06:50:00,8186,4072,23,0,1141,0
2024-01-27,07:00:00,8201,3931,24,0,1165,0
2024-01-27,07:10:00,8189,3895,32,0,1205,0
2024-01-27,07:20:00,8202,3938,28,0,1184,0
2024-01-27,07:30:00,8203,3877,35,0,1059,1
2024-01-27,07:40:00,8188,3858,26,0,1051,8
2024-01-27,07:50:00,8186,3682,25,0,1046,29
2024-01-27,08:00:00,8196,3667,37,0,1055,43
2024-01-27,08:10:00,8194,3831,27,0,1100,96
2024-01-27,08:20:00,8189,3881,25,0,1096,179
2024-01-27,08:30:00,8181,4002,25,0,1101,226
2024-01-27,08:40:00,8254,3998,27,0,1100,293
2024-01-27,08:50:00,8372,3973,29,0,1097,340
2024-01-27,09:00:00,8491,3947,27,0,1084,351
2024-01-27,09:10:00,8481,4055,22,0,1099,422
2024-01-27,09:20:00,8490,4038,23,0,1101,530
2024-01-27,09:30:00,8583,4050,26,0,1099,473
2024-01-27,09:40:00,8640,4007,24,0,1099,578
2024-01-27,09:50:00,8669,4071,23,0,1100,608
2024-01-27,10:00:00,8688,4057,16,0,1070,731
2024-01-27,10:10:00,8689,4157,23,0,1111,705
2024-01-27,10:20:00,8713,4132,22,0,1085,729
2024-01-27,10:30:00,8700,4130,12,0,1106,785
2024-01-27,10:40:00,8752,4055,21,0,1102,874
2024-01-27,10:50:00,8804,4041,19,0,1078,870
2024-01-27,11:00:00,8802,4062,11,0,1111,896
2024-01-27,11:10:00,8829,4081,10,0,1113,899
2024-01-27,11:20:00,8803,4088,11,0,1120,868
2024-01-27,11:30:00,8812,4113,17,0,1107,890
2024-01-27,11:40:00,8823,4166,17,0,1114,885
2024-01-27,11:50:00,8819,3982,16,0,1087,974
2024-01-27,12:00:00,8798,3965,12,0,1091,961
2024-01-27,12:10:00,8820,3894,7,0,1078,963
2024-01-27,12:20:00,8813,3901,10,0,1076,924
2024-01-27,12:30:00,8802,3858,12,0,1076,959
2024-01-27,12:40:00,8815,3875,2,0,1076,902
2024-01-27,12:50:00,8811,3799,17,0,1102,1001
2024-01-27,13:00:00,8809,3816,12,0,1087,935
2024-01-27,13:10:00,8822,3962,13,0,1108,868
2024-01-27,13:20:00,8821,3948,3,0,1096,906
2024-01-27,13:30:00,8812,4030,0,0,1132,905
2024-01-27,13:40:00,8820,4079,12,0,1137,830
2024-01-27,13:50:00,8816,4347,3,0,997,882
2024-01-27,14:00:00,8809,4429,3,0,981,854
2024-01-27,14:10:00,8803,4512,-2,0,960,881
2024-01-27,14:20:00,8685,4816,1,0,993,774
2024-01-27,14:30:00,8441,5112,-3,0,1016,627
2024-01-27,14:40:00,8347,5265,6,0,934,752
2024-01-27,14:50:00,8346,5289,1,0,918,772
2024-01-27,15:00:00,8187,5364,-4,0,929,779
2024-01-27,15:10:00,8104,5497,5,0,943,788
2024-01-27,15:20:00,8050,5553,8,0,952,869
2024-01-27,15:30:00,8051,5614,-6,0,997,761
2024-01-27,15:40:00,8067,5669,0,0,998,798
2024-01-27,15:50:00,8052,5652,0,0,1001,785
2024-01-27,16:00:00,8254,5509,-3,0,999,770
2024-01-27,16:10:00,8374,5469,6,0,1221,640
2024-01-27,16:20:00,8480,5471,7,0,1324,470
2024-01-27,16:30:00,8547,5509,-3,0,1325,465
2024-01-27,16:40:00,8680,5501,11,0,1219,425
2024-01-27,16:50:00,8778,5488,0,0,1008,454
