date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-02-26,00:00:00,10423,6478,12,0,724,1
2026-02-26,00:10:00,10416,6381,39,0,669,1
2026-02-26,00:20:00,10427,6411,34,0,573,1
2026-02-26,00:30:00,10429,6320,39,0,464,1
2026-02-26,00:40:00,10439,6237,36,0,466,0
2026-02-26,00:50:00,10412,6118,38,0,467,1
2026-02-26,01:00:00,10431,5953,31,0,405,1
2026-02-26,01:10:00,10416,5850,35,0,407,1
2026-02-26,01:20:00,10431,5717,17,0,422,1
2026-02-26,01:30:00,10442,5570,44,0,404,0
2026-02-26,01:40:00,10429,5433,64,0,440,1
2026-02-26,01:50:00,10419,5378,56,0,404,1
2026-02-26,02:00:00,10428,5213,66,0,402,1
2026-02-26,02:10:00,10435,5162,65,0,408,0
2026-02-26,02:20:00,10408,5158,57,0,406,0
2026-02-26,02:30:00,10445,4993,44,0,403,1
2026-02-26,02:40:00,10424,4880,5,0,451,0
2026-02-26,02:50:00,10366,4884,42,0,453,1
2026-02-26,03:00:00,10320,4870,20,0,427,1
2026-02-26,03:10:00,10289,4859,40,0,439,1
2026-02-26,03:20:00,10223,4860,33,0,416,0
2026-02-26,03:30:00,10171,4843,39,0,412,0
2026-02-26,03:40:00,10027,4865,-4,0,419,1
2026-02-26,03:50:00,9976,4869,39,0,429,0
2026-02-26,04:00:00,9982,4865,12,0,406,1
2026-02-26,04:10:00,9902,4883,51,0,442,1
2026-02-26,04:20:00,9900,4852,45,0,416,1
2026-02-26,04:30:00,9900,4847,43,0,407,1
2026-02-26,04:40:00,9896,4892,40,0,448,1
2026-02-26,04:50:00,9899,4862,28,0,421,1
2026-02-26,05:00:00,9901,4875,38,0,394,1
2026-02-26,05:10:00,9915,4951,65,0,418,1
2026-02-26,05:20:00,9961,4959,63,0,396,1
2026-02-26,05:30:00,9983,4964,54,0,377,1
2026-02-26,05:40:00,9973,4980,40,0,403,1
2026-02-26,05:50:00,9982,4953,56,0,377,1
2026-02-26,06:00:00,9988,4964,14,0,392,1
2026-02-26,06:10:00,9984,5153,56,0,417,1
2026-02-26,06:20:00,9971,5303,45,0,377,1
2026-02-26,06:30:00,9999,5247,39,0,351,1
2026-02-26,06:40:00,9986,5287,2,0,359,1
2026-02-26,06:50:00,9988,5296,9,0,195,1
2026-02-26,07:00:00,9983,5147,11,0,204,1
2026-02-26,07:10:00,9988,5229,32,0,220,1
2026-02-26,07:20:00,9999,5182,28,0,202,1
2026-02-26,07:30:00,10085,5118,52,0,166,2
2026-02-26,07:40:00,10145,5151,30,0,204,17
2026-02-26,07:50:00,10200,5137,49,0,182,58
2026-02-26,08:00:00,10241,5170,70,0,215,104
2026-02-26,08:10:00,10061,5807,75,0,206,150
2026-02-26,08:20:00,10031,6066,73,0,205,205
2026-02-26,08:30:00,10040,6112,74,0,207,259
2026-02-26,08:40:00,10120,6239,70,0,203,305
2026-02-26,08:50:00,10139,6207,63,0,187,359
2026-02-26,09:00:00,10123,6294,73,0,191,397
2026-02-26,09:10:00,10124,6439,72,0,228,463
2026-02-26,09:20:00,10117,6502,67,0,210,547
2026-02-26,09:30:00,10142,6428,65,0,182,665
2026-02-26,09:40:00,10128,6349,59,0,200,792
2026-02-26,09:50:00,10132,6363,64,0,190,848
2026-02-26,10:00:00,10138,6244,63,0,191,939
2026-02-26,10:10:00,10128,6150,61,0,199,988
2026-02-26,10:20:00,10152,5884,66,0,390,1033
2026-02-26,10:30:00,10125,5722,52,0,419,1083
2026-02-26,10:40:00,10108,5493,54,0,491,1088
2026-02-26,10:50:00,10139,5304,59,0,489,1154
2026-02-26,11:00:00,10141,5252,43,0,483,1196
2026-02-26,11:10:00,10119,5184,43,0,471,1219
2026-02-26,11:20:00,10139,5023,14,0,469,1265
2026-02-26,11:30:00,10154,4873,20,0,472,1356
2026-02-26,11:40:00,10171,4825,40,0,484,1324
2026-02-26,11:50:00,10161,4727,31,0,482,1406
