date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2023-07-29,00:00:00,10570,5720,-6,0,593,0
2023-07-29,00:10:00,10542,5722,-6,0,543,0
2023-07-29,00:20:00,10556,5625,-7,0,544,0
2023-07-29,00:30:00,10558,5568,-7,0,543,0
2023-07-29,00:40:00,10561,5336,-2,0,542,0
2023-07-29,00:50:00,10565,5204,-2,0,542,0
2023-07-29,01:00:00,10558,5136,-4,0,544,0
2023-07-29,01:10:00,10567,4872,-3,0,540,0
2023-07-29,01:20:00,10556,4886,-6,0,541,0
2023-07-29,01:30:00,10576,4640,0,0,539,0
2023-07-29,01:40:00,10644,4585,-4,0,539,0
2023-07-29,01:50:00,10642,4391,-4,0,539,0
2023-07-29,02:00:00,10651,4369,-4,0,540,0
2023-07-29,02:10:00,10645,4312,-4,0,535,0
2023-07-29,02:20:00,10661,4161,-6,0,532,0
2023-07-29,02:30:00,10648,4000,0,0,534,0
2023-07-29,02:40:00,10643,4000,1,0,534,0
2023-07-29,02:50:00,10652,3855,0,0,533,0
2023-07-29,03:00:00,10652,3684,0,0,531,0
2023-07-29,03:10:00,10575,3741,-2,0,533,0
2023-07-29,03:20:00,10575,3688,1,0,532,0
2023-07-29,03:30:00,10498,3698,3,0,533,0
2023-07-29,03:40:00,10407,3611,4,0,532,0
2023-07-29,03:50:00,10364,3588,2,0,533,0
2023-07-29,04:00:00,10322,3611,4,0,533,0
2023-07-29,04:10:00,10275,3600,6,0,531,0
2023-07-29,04:20:00,10230,3722,6,0,535,0
2023-07-29,04:30:00,10203,3691,9,0,536,0
2023-07-29,04:40:00,10082,3569,7,0,535,0
2023-07-29,04:50:00,10042,3601,-3,0,535,0
2023-07-29,05:00:00,10039,3521,-6,0,535,0
2023-07-29,05:10:00,9987,3525,-2,0,536,0
2023-07-29,05:20:00,9903,3660,-6,0,536,0
2023-07-29,05:30:00,9901,3582,-6,0,536,0
2023-07-29,05:40:00,9896,3620,-3,0,537,0
2023-07-29,05:50:00,9885,3594,-5,0,537,0
2023-07-29,06:00:00,9908,3599,-1,0,537,0
2023-07-29,06:10:00,9900,3533,1,0,556,0
2023-07-29,06:20:00,9893,3599,-1,0,557,0
2023-07-29,06:30:00,9894,3518,-2,0,558,0
2023-07-29,06:40:00,9897,3588,-5,0,540,0
2023-07-29,06:50:00,9893,3513,-3,0,537,0
2023-07-29,07:00:00,9841,3496,1,0,533,0
2023-07-29,07:10:00,9715,3486,2,0,454,0
2023-07-29,07:20:00,9620,3472,3,0,458,1
2023-07-29,07:30:00,9615,3404,0,0,374,8
2023-07-29,07:40:00,9628,3390,1,0,362,16
2023-07-29,07:50:00,9466,3418,0,0,363,35
2023-07-29,08:00:00,9477,3399,-2,0,364,71
2023-07-29,08:10:00,9535,3424,-5,0,534,105
2023-07-29,08:20:00,9625,3443,-3,0,536,132
2023-07-29,08:30:00,9604,3583,-3,0,546,173
2023-07-29,08:40:00,9794,3541,-8,0,539,207
2023-07-29,08:50:00,9961,3441,-8,0,539,223
2023-07-29,09:00:00,10052,3447,-12,0,537,249
2023-07-29,09:10:00,10125,3566,-17,0,538,292
2023-07-29,09:20:00,10217,3449,-18,0,537,348
2023-07-29,09:30:00,10253,3555,-16,0,537,387
2023-07-29,09:40:00,10318,3593,-10,0,535,400
2023-07-29,09:50:00,10316,3748,-12,0,537,409
2023-07-29,10:00:00,10330,3878,-15,0,541,444
2023-07-29,10:10:00,10312,3976,-17,0,536,478
2023-07-29,10:20:00,10329,4027,-14,0,536,515
2023-07-29,10:30:00,10307,4063,-17,0,539,501
2023-07-29,10:40:00,10333,4044,-18,0,534,526
2023-07-29,10:50:00,10482,4093,-53,0,535,559
2023-07-29,11:00:00,10574,4009,-52,0,517,599
2023-07-29,11:10:00,10632,3920,-48,0,534,596
2023-07-29,11:20:00,10679,3895,-56,0,531,593
2023-07-29,11:30:00,10722,3907,-52,0,532,559
2023-07-29,11:40:00,10708,3933,-56,0,532,565
2023-07-29,11:50:00,10700,3902,-55,0,532,607
2023-07-29,12:00:00,10672,3777,-56,0,511,649
2023-07-29,12:10:00,10692,3774,-55,0,504,662
2023-07-29,12:20:00,10713,3660,-57,0,523,596
2023-07-29,12:30:00,10698,3715,-63,0,533,547
2023-07-29,12:40:00,10707,3585,-61,0,554,514
2023-07-29,12:50:00,10684,3590,-60,0,544,631
2023-07-29,13:00:00,10697,3558,-61,0,515,643
2023-07-29,13:10:00,10705,3610,-63,0,347,770
2023-07-29,13:20:00,10722,3680,-62,0,368,732
2023-07-29,13:30:00,10686,3624,-64,0,526,760
2023-07-29,13:40:00,10704,3632,-61,0,518,755
2023-07-29,13:50:00,10714,3717,-61,0,522,763
2023-07-29,14:00:00,10707,3787,-62,0,526,649
2023-07-29,14:10:00,10698,3770,-56,0,532,763
2023-07-29,14:20:00,10687,3908,-53,0,535,669
2023-07-29,14:30:00,10698,3861,-54,0,530,719
2023-07-29,14:40:00,10727,3854,-57,0,529,780
2023-07-29,14:50:00,10718,3869,-58,0,521,736
2023-07-29,15:00:00,10734,3903,-58,0,527,649
2023-07-29,15:10:00,10716,4041,-57,0,533,625
2023-07-29,15:20:00,10690,4009,-58,0,536,612
2023-07-29,15:30:00,10727,4033,-56,0,540,617
2023-07-29,15:40:00,10720,4012,-57,0,538,690
2023-07-29,15:50:00,10705,4056,-51,0,615,629
2023-07-29,16:00:00,10703,4062,-54,0,616,543
2023-07-29,16:10:00,10697,4125,-56,0,661,461
2023-07-29,16:20:00,10724,4181,-54,0,643,433
2023-07-29,16:30:00,10718,4206,-54,0,628,446
2023-07-29,16:40:00,10735,4214,-56,0,647,431
2023-07-29,16:50:00,10700,4234,-54,0,649,403
2023-07-29,17:00:00,10655,4201,-40,0,649,390
2023-07-29,17:10:00,10650,4211,-38,0,639,365
2023-07-29,17:20:00,10647,4202,-42,0,623,328
2023-07-29,17:30:00,10651,4205,-43,0,577,281
2023-07-29,17:40:00,10633,4202,-42,0,579,253
2023-07-29,17:50:00,10641,4111,-51,0,578,231
2023-07-29,18:00:00,10633,4104,-41,0,578,189
2023-07-29,18:10:00,10656,4034,-42,0,595,155
2023-07-29,18:20:00,10647,4026,-42,0,577,130
2023-07-29,18:30:00,10660,4078,-43,0,598,98
2023-07-29,18:40:00,10686,4144,-40,0,595,76
2023-07-29,18:50:00,10708,4194,-40,0,571,57
2023-07-29,19:00:00,10740,4235,-42,0,592,38
2023-07-29,19:10:00,10705,4566,-41,0,625,18
2023-07-29,19:20:00,10710,4858,-46,0,617,6
2023-07-29,19:30:00,10726,5222,-52,0,650,4
2023-07-29,19:40:00,10693,5485,-57,0,742,0
2023-07-29,19:50:00,10716,5578,-54,0,741,0
2023-07-29,20:00:00,10697,5708,-52,0,740,0
2023-07-29,20:10:00,10707,5719,-51,0,714,0
2023-07-29,20:20:00,10694,5755,-45,0,753,0
2023-07-29,20:30:00,10692,5722,-51,0,770,0
