date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-08-02,00:00:00,10733,7191,44,0,553,1
2026-08-02,00:10:00,10778,7097,44,0,427,1
2026-08-02,00:20:00,10781,7069,19,0,416,1
2026-08-02,00:30:00,10798,6839,47,0,417,1
2026-08-02,00:40:00,10798,6762,68,0,417,1
2026-08-02,00:50:00,10780,6638,80,0,317,1
2026-08-02,01:00:00,10796,6532,64,0,317,1
2026-08-02,01:10:00,10800,6447,75,0,315,1
2026-08-02,01:20:00,10782,6401,69,0,318,1
2026-08-02,01:30:00,10818,6280,40,0,315,1
2026-08-02,01:40:00,10831,6129,37,0,318,1
2026-08-02,01:50:00,10829,5994,61,0,317,1
2026-08-02,02:00:00,10816,5811,48,0,318,1
2026-08-02,02:10:00,10844,5707,47,0,318,1
2026-08-02,02:20:00,10935,5537,20,0,316,1
2026-08-02,02:30:00,10987,5421,62,0,317,1
2026-08-02,02:40:00,11027,5310,50,0,316,1
2026-08-02,02:50:00,11065,5116,48,0,315,1
2026-08-02,03:00:00,11011,5080,58,0,316,1
2026-08-02,03:10:00,11032,4996,36,0,318,1
2026-08-02,03:20:00,11028,4803,77,0,344,1
2026-08-02,03:30:00,11021,4769,76,0,344,1
2026-08-02,03:40:00,11035,4668,79,0,340,1
2026-08-02,03:50:00,11027,4623,74,0,318,1
2026-08-02,04:00:00,11038,4551,75,0,343,1
2026-08-02,04:10:00,11006,4455,76,0,430,1
2026-08-02,04:20:00,11010,4314,79,0,341,1
2026-08-02,04:30:00,10931,4332,75,0,412,1
2026-08-02,04:40:00,10880,4339,72,0,414,1
2026-08-02,04:50:00,10785,4359,65,0,414,1
2026-08-02,05:00:00,10758,4329,52,0,414,1
2026-08-02,05:10:00,10772,4264,45,0,414,1
2026-08-02,05:20:00,10811,4239,41,0,410,1
2026-08-02,05:30:00,10629,4314,45,0,413,1
2026-08-02,05:40:00,10564,4403,54,0,413,1
2026-08-02,05:50:00,10483,4533,55,0,415,1
2026-08-02,06:00:00,10447,4543,32,0,415,1
2026-08-02,06:10:00,10464,4517,49,0,414,1
2026-08-02,06:20:00,10416,4577,34,0,414,1
2026-08-02,06:30:00,10402,4579,55,0,415,1
2026-08-02,06:40:00,10376,4543,55,0,413,1
2026-08-02,06:50:00,10387,4465,42,0,419,1
2026-08-02,07:00:00,10246,4434,33,0,422,0
