date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2026-06-01,00:00:00,9478,7727,65,0,633,1
2026-06-01,00:10:00,9485,7610,66,0,635,1
2026-06-01,00:20:00,9487,7524,52,0,575,1
2026-06-01,00:30:00,9503,7393,52,0,574,1
2026-06-01,00:40:00,9482,7276,51,0,576,1
2026-06-01,00:50:00,9499,7159,29,0,577,1
2026-06-01,01:00:00,9496,7143,50,0,501,1
2026-06-01,01:10:00,9491,7098,41,0,413,1
2026-06-01,01:20:00,9491,6997,77,0,410,1
2026-06-01,01:30:00,9501,6910,75,0,413,1
2026-06-01,01:40:00,9502,6751,76,0,415,1
2026-06-01,01:50:00,9493,6648,71,0,439,1
2026-06-01,02:00:00,9493,6454,74,0,438,1
2026-06-01,02:10:00,9498,6441,70,0,439,1
2026-06-01,02:20:00,9489,6303,70,0,437,1
2026-06-01,02:30:00,9497,6222,77,0,438,1
2026-06-01,02:40:00,9490,6187,78,0,437,1
2026-06-01,02:50:00,9487,6022,71,0,439,1
2026-06-01,03:00:00,9485,5983,81,0,413,1
2026-06-01,03:10:00,9498,5878,83,0,413,1
2026-06-01,03:20:00,9484,5829,74,0,413,1
2026-06-01,03:30:00,9492,5659,78,0,414,1
2026-06-01,03:40:00,9430,5645,75,0,413,1
2026-06-01,03:50:00,9395,5637,67,0,414,1
2026-06-01,04:00:00,9349,5633,72,0,414,1
2026-06-01,04:10:00,9314,5609,69,0,413,1
2026-06-01,04:20:00,9287,5607,59,0,411,1
2026-06-01,04:30:00,9227,5606,52,0,412,1
2026-06-01,04:40:00,9191,5596,44,0,412,1
2026-06-01,04:50:00,9171,5505,16,0,410,1
2026-06-01,05:00:00,9142,5440,27,0,412,1
2026-06-01,05:10:00,9125,5465,30,0,414,1
2026-06-01,05:20:00,9097,5458,53,0,413,1
2026-06-01,05:30:00,9065,5436,43,0,413,1
2026-06-01,05:40:00,9048,5441,47,0,414,1
2026-06-01,05:50:00,9063,5416,50,0,414,1
2026-06-01,06:00:00,9059,5377,64,0,412,1
2026-06-01,06:10:00,8995,5442,52,0,414,1
2026-06-01,06:20:00,8969,5494,68,0,415,1
2026-06-01,06:30:00,8861,5553,49,0,415,1
2026-06-01,06:40:00,8731,5652,32,0,419,1
2026-06-01,06:50:00,8596,5697,52,0,421,1
