date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:50:00,9755,5670,-15,0,581,1
2024-05-17,01:00:00,9763,5527,-22,0,581,1
2024-05-17,01:10:00,9761,5384,-14,0,572,1
2024-05-17,01:20:00,9739,5272,-11,0,570,1
2024-05-17,01:30:00,9759,5215,-11,0,572,1
2024-05-17,01:40:00,9755,5153,-11,0,565,1
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:50:00,9755,5670,-15,0,581,1
2024-05-17,01:00:00,9763,5527,-22,0,581,1
2024-05-17,01:10:00,9761,5384,-14,0,572,1
2024-05-17,01:20:00,9739,5272,-11,0,570,1
2024-05-17,01:30:00,9759,5215,-11,0,572,1
2024-05-17,01:40:00,9755,5153,-11,0,565,1
2024-05-17,01:50:00,9763,5163,-11,0,569,1
2024-05-17,02:00:00,9756,5010,-13,0,561,1
2024-05-17,02:10:00,9763,4911,-14,0,567,0
2024-05-17,02:20:00,9764,4870,-16,0,566,0
2024-05-17,02:30:00,9734,4719,-23,0,656,1
2024-05-17,02:40:00,9633,4746,-22,0,684,1
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:50:00,9755,5670,-15,0,581,1
2024-05-17,01:00:00,9763,5527,-22,0,581,1
2024-05-17,01:10:00,9761,5384,-14,0,572,1
2024-05-17,01:20:00,9739,5272,-11,0,570,1
2024-05-17,01:30:00,9759,5215,-11,0,572,1
2024-05-17,01:40:00,9755,5153,-11,0,565,1
2024-05-17,01:50:00,9763,5163,-11,0,569,1
2024-05-17,02:00:00,9756,5010,-13,0,561,1
2024-05-17,02:10:00,9763,4911,-14,0,567,0
2024-05-17,02:20:00,9764,4870,-16,0,566,0
2024-05-17,02:30:00,9734,4719,-23,0,656,1
2024-05-17,02:40:00,9633,4746,-22,0,684,1
2024-05-17,02:50:00,9639,4567,-22,0,626,1
2024-05-17,03:00:00,9611,4572,-22,0,644,1
2024-05-17,03:10:00,9627,4482,-25,0,626,1
2024-05-17,03:20:00,9614,4490,-24,0,641,1
2024-05-17,03:30:00,9610,4446,-20,0,560,1
2024-05-17,03:40:00,9578,4460,-23,0,497,1
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:50:00,9755,5670,-15,0,581,1
2024-05-17,01:00:00,9763,5527,-22,0,581,1
2024-05-17,01:10:00,9761,5384,-14,0,572,1
2024-05-17,01:20:00,9739,5272,-11,0,570,1
2024-05-17,01:30:00,9759,5215,-11,0,572,1
2024-05-17,01:40:00,9755,5153,-11,0,565,1
2024-05-17,01:50:00,9763,5163,-11,0,569,1
2024-05-17,02:00:00,9756,5010,-13,0,561,1
2024-05-17,02:10:00,9763,4911,-14,0,567,0
2024-05-17,02:20:00,9764,4870,-16,0,566,0
2024-05-17,02:30:00,9734,4719,-23,0,656,1
2024-05-17,02:40:00,9633,4746,-22,0,684,1
2024-05-17,02:50:00,9639,4567,-22,0,626,1
2024-05-17,03:00:00,9611,4572,-22,0,644,1
2024-05-17,03:10:00,9627,4482,-25,0,626,1
2024-05-17,03:20:00,9614,4490,-24,0,641,1
2024-05-17,03:30:00,9610,4446,-20,0,560,1
2024-05-17,03:40:00,9578,4460,-23,0,497,1
2024-05-17,03:50:00,9519,4462,-19,0,497,1
2024-05-17,04:00:00,9510,4452,-14,0,459,1
2024-05-17,04:10:00,9483,4446,-16,0,459,1
2024-05-17,04:20:00,9434,4470,-22,0,482,1
2024-05-17,04:30:00,9381,4472,-20,0,459,1
2024-05-17,04:40:00,9382,4466,-19,0,460,1
2024-05-17,00:00:00,9765,6027,-4,0,676,1
2024-05-17,00:10:00,9754,6122,-21,0,582,1
2024-05-17,00:20:00,9753,5935,-17,0,581,0
2024-05-17,00:30:00,9786,5754,-14,0,581,1
2024-05-17,00:40:00,9745,5670,-18,0,579,1
2024-05-17,00:50:00,9755,5670,-15,0,581,1
2024-05-17,01:00:00,9763,5527,-22,0,581,1
2024-05-17,01:10:00,9761,5384,-14,0,572,1
2024-05-17,01:20:00,9739,5272,-11,0,570,1
2024-05-17,01:30:00,9759,5215,-11,0,572,1
2024-05-17,01:40:00,9755,5153,-11,0,565,1
2024-05-17,01:50:00,9763,5163,-11,0,569,1
2024-05-17,02:00:00,9756,5010,-13,0,561,1
2024-05-17,02:10:00,9763,4911,-14,0,567,0
2024-05-17,02:20:00,9764,4870,-16,0,566,0
2024-05-17,02:30:00,9734,4719,-23,0,656,1
2024-05-17,02:40:00,9633,4746,-22,0,684,1
2024-05-17,02:50:00,9639,4567,-22,0,626,1
2024-05-17,03:00:00,9611,4572,-22,0,644,1
2024-05-17,03:10:00,9627,4482,-25,0,626,1
2024-05-17,03:20:00,9614,4490,-24,0,641,1
2024-05-17,03:30:00,9610,4446,-20,0,560,1
2024-05-17,03:40:00,9578,4460,-23,0,497,1
2024-05-17,03:50:00,9519,4462,-19,0,497,1
2024-05-17,04:00:00,9510,4452,-14,0,459,1
2024-05-17,04:10:00,9483,4446,-16,0,459,1
2024-05-17,04:20:00,9434,4470,-22,0,482,1
2024-05-17,04:30:00,9381,4472,-20,0,459,1
2024-05-17,04:40:00,9382,4466,-19,0,460,1
2024-05-17,04:50:00,9389,4442,-21,0,460,1
2024-05-17,05:00:00,9254,4456,-16,0,446,1
2024-05-17,05:10:00,9173,4540,-22,0,488,1
2024-05-17,05:20:00,9182,4630,-21,0,483,1
2024-05-17,05:30:00,9185,4727,-15,0,486,1
2024-05-17,05:40:00,9185,4714,-20,0,487,1
