date,time,Coal,Gas,CoGen,Oil,Hydro,Solar
2025-12-30,00:00:00,8122,6785,35,262,1493,0
2025-12-30,00:10:00,8115,6730,39,262,1369,-1
2025-12-30,00:20:00,8094,6603,52,262,1372,0
2025-12-30,00:30:00,8049,6583,51,262,1307,0
2025-12-30,00:40:00,8021,6552,49,263,1136,0
2025-12-30,00:50:00,7994,6576,53,263,1132,0
2025-12-30,01:00:00,7983,6518,48,262,1075,0
2025-12-30,01:10:00,8009,6442,29,262,1072,0
2025-12-30,01:20:00,7955,6278,47,261,1074,0
2025-12-30,01:30:00,7994,6199,35,262,1076,0
2025-12-30,01:40:00,7990,6139,56,261,1020,0
2025-12-30,01:50:00,8030,6063,54,262,996,0
2025-12-30,02:00:00,8065,6013,23,263,894,0
2025-12-30,02:10:00,8084,5958,30,262,890,0
2025-12-30,02:20:00,8121,5790,25,262,950,0
2025-12-30,02:30:00,8127,5725,41,262,954,0
2025-12-30,02:40:00,8120,5592,29,261,940,0
2025-12-30,02:50:00,8119,5542,22,262,948,-2
2025-12-30,03:00:00,8127,5564,39,261,870,-1
2025-12-30,03:10:00,8140,5389,19,263,888,-1
2025-12-30,03:20:00,8112,5461,29,262,881,0
2025-12-30,03:30:00,8122,5361,29,262,873,0
2025-12-30,03:40:00,8117,5218,32,261,869,0
2025-12-30,03:50:00,8119,5264,46,262,879,0
2025-12-30,04:00:00,8126,5091,34,262,871,0
2025-12-30,04:10:00,8127,5057,31,263,875,0
2025-12-30,04:20:00,8122,5052,32,262,875,0
2025-12-30,04:30:00,8110,5001,33,262,873,0
2025-12-30,04:40:00,8131,4940,44,263,871,0
2025-12-30,04:50:00,8116,4935,12,263,878,0
2025-12-30,05:00:00,8121,4937,32,263,871,0
2025-12-30,05:10:00,8107,5041,31,263,877,0
2025-12-30,05:20:00,8124,4985,39,263,931,-1
2025-12-30,05:30:00,8128,4923,15,263,922,-1
2025-12-30,05:40:00,8125,4895,46,262,921,-1
2025-12-30,05:50:00,8111,4927,3,262,972,0
2025-12-30,06:00:00,8125,4952,22,262,971,0
2025-12-30,06:10:00,8118,5125,38,263,975,0
2025-12-30,06:20:00,8109,5145,50,264,979,0
2025-12-30,06:30:00,8129,5155,30,264,968,0
2025-12-30,06:40:00,8128,5201,20,262,973,0
2025-12-30,06:50:00,8109,5273,42,264,977,0
2025-12-30,07:00:00,8128,5149,39,263,1098,0
2025-12-30,07:10:00,8121,5257,28,264,1097,-1
2025-12-30,07:20:00,8132,5276,35,261,1107,1
2025-12-30,07:30:00,8121,5119,19,263,1281,-4
2025-12-30,07:40:00,8101,5157,28,264,1288,25
2025-12-30,07:50:00,8124,5114,44,264,1236,59
2025-12-30,08:00:00,8119,5191,26,263,1333,108
2025-12-30,08:10:00,8125,5549,36,263,1341,154
2025-12-30,08:20:00,8102,5646,30,263,1365,220
2025-12-30,08:30:00,8122,5827,15,263,1340,292
2025-12-30,08:40:00,8120,5896,23,261,1405,347
2025-12-30,08:50:00,8118,5870,27,262,1391,418
2025-12-30,09:00:00,8108,5876,35,261,1401,503
2025-12-30,09:10:00,8115,6009,46,261,1382,602
2025-12-30,09:20:00,8111,5910,48,261,1383,661
2025-12-30,09:30:00,8119,5798,49,254,1474,756
2025-12-30,09:40:00,8120,5818,51,251,1430,842
2025-12-30,09:50:00,8121,5701,21,263,1435,931
2025-12-30,10:00:00,8129,5720,-7,261,1451,947
2025-12-30,10:10:00,8107,5743,10,356,1449,1043
2025-12-30,00:00:00,8122,6785,35,262,1493,0
2025-12-30,00:10:00,8115,6730,39,262,1369,-1
2025-12-30,00:20:00,8094,6603,52,262,1372,0
2025-12-30,00:30:00,8049,6583,51,262,1307,0
2025-12-30,00:40:00,8021,6552,49,263,1136,0
2025-12-30,00:50:00,7994,6576,53,263,1132,0
2025-12-30,01:00:00,7983,6518,48,262,1075,0
2025-12-30,01:10:00,8009,6442,29,262,1072,0
2025-12-30,01:20:00,7955,6278,47,261,1074,0
2025-12-30,01:30:00,7994,6199,35,262,1076,0
2025-12-30,01:40:00,7990,6139,56,261,1020,0
2025-12-30,01:50:00,8030,6063,54,262,996,0
2025-12-30,02:00:00,8065,6013,23,263,894,0
2025-12-30,02:10:00,8084,5958,30,262,890,0
2025-12-30,02:20:00,8121,5790,25,262,950,0
